id,product_name,description,category,price
1eeb3c6a-acfe-45b2-a1fd-25d245b1d80e,Oven-Baked Chicken Tenders,"Crispy and juicy chicken tenders, perfect for dipping.",Food - Meat,6.99
2ef5cb08-033e-4829-af69-ea9132665ade,Oven-Baked Parmesan Zucchini,"Frozen zucchini slices coated in parmesan cheese, perfect for baking or frying.",Food - Frozen Vegetables,4.99
3b9ffd37-db89-4207-80c0-fd574a36a06c,Smartphone Car Mount with Wireless Charging,Secure phone mount that wirelessly charges your device while driving.,Automotive,39.99
a2c69d18-e427-4773-8eb8-95855af3194b,Frozen Acai Bowl,Healthy frozen acai bowl with toppings.,Food - Frozen Foods,6.49
58598166-35d6-4760-b9e5-1287d7b8590e,Maple Bacon Popcorn,Savory popcorn flavored with maple syrup and bacon bits.,Food - Snacks,3.49
9b909496-4aa3-4801-89b9-7f2ff33cf0ef,Almond Joy Protein Bars,Chocolate coconut protein bars inspired by the classic candy bar.,Food - Snacks,1.99
555d68c9-7a51-4200-b10c-50913cc69096,Portable Bluetooth Headphones,Wireless headphones with noise-canceling features.,Audio,79.99
f9cb4091-835c-44f1-837b-cf90a2d7eac7,Sooji (Semolina),"Fine semolina flour, perfect for pasta and desserts.",Food - Baking,1.99
98a4b7bd-b574-4223-b33f-62f4ebaaf4de,Low-Fat Yogurt,"Creamy yogurt with probiotics, available in various flavors.",Food - Dairy,3.29
c8740987-8ae6-4274-a63e-d54208dca39b,Weighted Jump Rope,Adjustable weighted jump rope for workouts.,Fitness,15.99
af4ea246-09b9-4b1e-8c10-01e041526b39,Honey Ginger Tea,"Soothing tea with honey and ginger, great for relaxation.",Food - Beverages,2.99
bad55444-4f0f-4325-b879-429fbdb5d115,Workstation Laptop Stand,Adjustable stand to improve ergonomics while working on a laptop.,Office,49.99
ec2d3d84-9de9-438d-a3e5-8f37cba84ff5,Vegan Mac & Cheese,Creamy vegan mac and cheese made with cashew cheese.,Food - Frozen,8.99
99331956-46d5-4913-88c7-29536ab17ecc,Smart Plug,Wi-Fi enabled plug for controlling devices from your smartphone.,Smart Home,19.99
7b760b77-f563-4c5a-a5df-2d1944010d1b,Silicone Wine Glasses,Durable and shatterproof silicone glasses for outdoor use.,Outdoor,22.99
df3a5349-52b7-4485-bf4e-cc1f21aee767,Gluten-Free Biscuits,Fluffy biscuits made without gluten,Food - Baking,3.79
8ce56e21-d3e5-42ae-87a2-1662bfe203b8,Interchangeable Watch Bands,Set of stylish watch bands to customize your look.,Accessories,24.99
33d48637-7ddf-409d-b19b-23d1bbb0af10,Vanilla Pudding Mix,Instant mix for creamy vanilla pudding.,Food - Baking,1.29
2285767e-77b1-4ee3-bfe1-5581fc87d61e,Lemon Lime Sparkling Water,Refreshing sparkling water with lemon and lime flavor,Food - Beverages,1.99
be8a6960-8480-4064-b02d-c62d47c5e8d3,Chickpea Salad Deluxe,"Chickpeas mixed with fresh vegetables and herbs, a nutritious snack or salad.",Food - Produce,4.29
1f7f4f31-ec4e-4622-80b8-e7f934bd8531,Spicy Roasted Nuts,"A mix of nuts roasted with spicy seasonings, perfect for snacking.",Food - Snacks,4.99
4e054e07-0978-43ce-ba52-3d0e9f0e848e,Aeropress Coffee Maker,Portable coffee maker for rich brews on the go.,Kitchen,29.99
7e95dacc-c79e-4c6f-8562-0db467f4fa52,Vegan Mac & Cheese,Creamy vegan mac and cheese made with cashew cheese.,Food - Frozen,8.99
9bf24689-184d-470e-8a16-8bab6b5dabd7,Diced Tomatoes (canned),"Canned diced tomatoes, great base for sauces and soups.",Food - Canned Goods,1.49
128a426b-f671-4fc9-a5df-85cacd93c9b1,Creamy Tomato Basil Soup,"Rich and creamy tomato basil soup, perfect with a grilled cheese.",Food - Canned Goods,3.29
83c934d0-6c6f-471b-8a64-6c5201e6785b,Black Bean Salsa,Spicy salsa made with black beans and tomatoes.,Food - Snacks,3.49
bb731342-9be3-4eac-8039-3e01c5cf59ed,Roasted Red Pepper Sauce,Savory sauce perfect for pasta or dipping.,Food - Sauces,3.29
641b315b-323a-4dfc-9722-c6483bd27834,Smart Thermostat,Wi-Fi enabled thermostat for energy-saving temperature control.,Smart Home,149.99
6c8faeb2-feb2-4ec3-9827-6f39d33406a9,Stuffed Peppers with Quinoa,Bell peppers filled with quinoa and vegetables.,Food - Prepared Meals,7.99
feeeded5-6876-4d2c-bc33-6fa38e4c7c98,Pet Hair Remover,Effective roller for removing pet hair from furniture.,Pets,9.99
375ccd00-a532-4135-8449-742702f85f31,Organic Whole Grain Oats,Whole grain oats that are perfect for breakfast or baking.,Food - Breakfast,2.49
bddc7ee6-e70e-497f-a2c6-c318ce423a3d,Backpacking Tent,Lightweight and durable tent for camping trips.,Outdoor,109.99
bba1fe4d-97ee-4fc8-842b-cae3e8317285,Garden Hoses with Expandable Features,"Lightweight, expandable hoses for easy handling.",Garden,34.99
b644d3c4-9019-4cbd-bf63-1f308f5823e0,Vegetable Lasagna,"Layers of pasta, veggies, and cheese baked to perfection.",Food - Frozen Foods,6.99
254d0325-26c4-44e3-ab9e-0782c726fd70,Fitness Jump Rope,Durable jump rope for cardio workouts.,Fitness,15.99
e852eb96-5f33-40f9-9ac1-66ec406ac199,Golf Polo Shirt,Breathable polo shirt designed for both style and comfort on the greens.,Clothing - Tops,39.99
4229b79f-8e04-49bb-aafc-8712f3e0dede,Ankle Boots,"Stylish leather ankle boots with a block heel, perfect for fall styling.",Clothing - Footwear,89.99
ebd358e3-1f08-4eab-8cdc-5194c8c847ea,Mango Salsa,Fresh mango salsa with a hint of lime for a zesty topping.,Food - Condiments,3.49
51d0c151-bd81-4455-9159-77133fe9b883,Asian Noodle Salad Kit,A pre-packaged salad kit with noodles and Asian-style dressing.,Food - Salads,4.99
11d22c8d-49b6-42c2-8e0e-f663ae82931e,Chocolate Avocado Pudding,Rich and creamy pudding made with ripe avocados and cocoa.,Food - Desserts,4.99
7ba6cf4e-a6a8-4876-990c-04dfc81ed8ac,Blackberry Jam,Delicious homemade style blackberry jam.,Food - Condiments,4.29
1cb15f31-6124-48ef-9951-5480f388cf49,Pecan Nuts,"Nutty, crunchy pecans great for baking.",Food - Snacks,6.49
27329506-3747-4c97-8014-44d5f57fa3e3,Wireless Charger Stand,Convenient charging stand for smartphones and devices.,Electronics,24.99
23f6a7c4-10f9-45cd-a6e2-e1648bf76b65,Foam Roller for Muscle Recovery,Use this foam roller for effective post-workout recovery.,Fitness,29.99
896d55c1-3beb-4ead-bedd-1f41d08147f2,Spicy Tuna Sushi Kit,Everything you need to make delicious spicy tuna rolls at home.,Food - Prepared Meals,8.99
b2e84387-2597-46e7-bcc3-485d8a68ec8a,Gluten-Free Biscuits,Fluffy biscuits made without gluten,Food - Baking,3.79
c5230aaa-5254-42a6-9282-098c73971017,Herb Garden Planter Box,Elevated planter box for growing herbs or small plants easily.,Garden,49.99
6f80f335-dbec-4cad-9d19-b05aa1f870f1,Infrared Thermometer,Non-contact thermometer for checking temperatures instantly.,Health,39.99
a2b77f71-574b-414d-9631-6438787dcde4,Ramen Noodles,Quick-cooking ramen for instant meals.,Food - Pasta,0.99
24673970-023a-437f-9a72-90bc2d3c5f53,Cranberry Pecan Granola,Crunchy granola with cranberries and pecans.,Food - Breakfast Foods,3.99
eca14921-72f6-42fc-833e-50c2dc64d818,LED Disco Ball Light,Fun light that creates a disco atmosphere for parties.,Home,19.99
91df6937-2cd2-4100-9140-1fe1ab27f7df,Chiffon Blouse,Elegant chiffon blouse perfect for work or outings.,Clothing - Shirts,39.99
b9b6b86d-b89f-4a97-a94b-fac6dc4c6f83,Stick Vacuums Cleaner,Cordless vacuum cleaner for quick clean-ups.,Home Appliances,129.99
dc0e8c9b-2c55-4694-b5d9-4f815fdf58ea,Mango Chunks,Frozen mango chunks for smoothies or snacking.,Food - Frozen Fruits,4.89
be215192-a32f-4d42-8dc5-ef219edd4f4e,Herb Drying Rack,Mesh drying rack for preserving herbs and flowers.,Garden,22.99
db9e23fd-ac81-4253-9fa6-fb6afbcee815,Coffee Subscription Service,Monthly subscription for freshly roasted coffee delivered to your door.,Food,29.99
09a1c233-1e6f-4eff-8040-5576b26a6063,Organic Italian Seasoning,A blend of dried herbs commonly used in Italian cooking.,Food - Spices,2.99
ef7b98c6-2a18-4f72-ad41-31ff2907d382,Elderberry Syrup Kit,DIY kit to make your own elderberry syrup.,Health,22.99
8e8c8496-e0e1-4eb5-8732-931a9c824a43,Interchangeable Watch Bands,Set of stylish watch bands to customize your look.,Accessories,24.99
3bccdb5a-6dff-48b3-bf56-8677f34a55f3,Magnetic Screen Door,Keep bugs out while allowing fresh air in during summer.,Outdoor,24.99
fc686740-9e1a-4dac-bc17-d6ff29b0b26a,Honey Glazed Carrots,"Sweet and savory carrots glazed in honey, perfect as a side dish.",Food - Produce,3.49
723ac347-c917-4182-9eb1-09db8b1260a7,Comfortable Jogger Pants,"Relaxed fit joggers made from soft fleece, ideal for lounging or workouts.",Clothing - Bottoms,29.99
51eafbab-8771-4c9d-85ab-6390ff133221,Almond Milk,"Deliciously creamy almond milk, perfect for smoothies.",Food - Dairy,3.29
d310acc0-4b69-4a55-9356-eca2f0e3a5e3,Wireless Charger,Qi-certified wireless charger for fast charging.,Accessories,24.99
9f51dd37-1688-42ec-a5d1-1f366461862d,Organic Cereal Bars,Healthy snack bars packed with oats and fruit.,Food - Snacks,4.29
72a56cea-fade-4508-b3ec-dc549ec5033b,DIY Lip Balm Kit,Craft your own lip balms with this complete kit.,Crafts,22.99
dd5e8177-474c-42fe-a36b-a91e07e1859c,Cranberry Orange Juice,Refreshing juice blend of cranberries and oranges.,Food - Beverages,2.49
7019b647-8728-4315-9947-d51d188fb530,Paprika,Rich and sweet paprika spice for seasoning.,Food - Spices,1.79
d447bcf6-ee17-429b-a200-d49aba8bb406,Non-Stick Grill Pan,Heavy-duty grill pan for indoor grilling.,Kitchen,39.99
70e1b4fd-fcae-47e7-b204-831a98a3fb94,Electric Milk Frother,Handheld frother for creating frothed milk for coffee.,Kitchen,19.99
f98319db-b38b-429b-a118-f6c4151d1542,Board Game Storage,Organize your board games with this storage bin.,Toys,19.99
0b298096-e786-46f6-8971-69b642e91408,Cinnamon Sugar Mix,Sweet mixture of cinnamon and sugar for sprinkling.,Food - Baking,1.49
86ef4f45-9d78-4ad0-9224-406e76f24289,Electric Ice Cream Maker,Make delicious ice cream at home with this user-friendly machine.,Kitchen,59.99
ef73985f-30e0-4103-add7-860b16417aaf,Dish Soap Dispenser,Stylish dish soap dispenser with sponge holder.,Kitchen,18.99
5e9324b4-004e-43b4-afc2-0e79007fa741,Graphic Print Leggings,"Trendy leggings with a unique graphic print, versatile for workouts and casual wear.",Clothing - Activewear,29.99
5c8002ab-8736-4137-a793-62dcc496e975,Smart Thermostat,Wi-Fi enabled thermostat for energy-saving temperature control.,Smart Home,149.99
d67e9cd6-8471-41e7-b0d1-1cacb79c7c39,Savory Oatmeal,Oatmeal made with savory spices and vegetables.,Food - Breakfast,2.49
c303d3c6-b93c-41b0-9db1-15c7cda53972,Maxi Wrap Dress,A flowy maxi dress perfect for both casual and semi-formal occasions.,Clothing - Dresses,49.99
26c62d7c-a974-4c4d-9f72-1e75d2afc891,Coconut Water,"Refreshing coconut water, perfect for hydration.",Food - Beverages,2.49
62a5341d-4141-4412-929e-3b704f51d5de,Buffalo Wing Sauce,Spicy sauce perfect for chicken wings and dipping.,Food - Condiments,3.99
91eb2855-7b4a-4e51-8caf-4fce58fa0887,Coloring Books for Adults,Intricate designs for adults to relax and unwind.,Books,14.99
1d8c395f-eb15-4ac6-90b0-2a69bf40af82,Patterned Knit Scarf,Add a pop of color with this stylish patterned knit scarf.,Clothing - Accessories,25.99
e3a829bd-cbc1-4c45-86d6-d19b53a9a3b7,Chocolate Covered Pretzels,"Crunchy pretzels coated in rich chocolate, a sweet treat.",Food - Snacks,3.29
92dc0826-bd6a-4792-ba66-bf87d05a1ba7,Wireless Gaming Headset,Comfortable headset with surround sound for immersive gaming.,Gaming,89.99
90185b4b-2231-422c-ab29-c5c04387c21d,Creamy Ranch Dressing,Classic ranch dressing for salads and dipping.,Food - Dressings,2.49
4f422bc9-4e05-4a80-9a69-2538597a4f77,Wireless Car Charger,Convenient charging pad for wireless charging in vehicles.,Automotive,24.99
46d1f478-d039-4fca-9343-ce0220e9fa5f,Tropical Fruit Bowl,A mix of tropical fruits for a refreshing snack or dessert.,Food - Snacks,4.99
62f7a612-b147-438b-b91d-541d17668b64,Foot Spa Bath Massager,Relax and soothe tired feet with this foot spa.,Health,59.99
f285fb5f-414e-4533-9809-b94afe7a39c6,Travel Makeup Organizer,Compact organizer for cosmetics during travel.,Beauty,25.99
e36b5006-3725-440f-bd57-5bf794903c4d,Dark Chocolate Tart,Decadent tart made with rich dark chocolate.,Food - Desserts,6.29
32689e47-d10a-43f9-9bac-84c03c137528,Sunglasses,Polarized sunglasses with UV protection.,Accessories,29.99
2a8ae1a4-6c1f-46c9-bf06-8546ef9dd54c,LED Flashing Pet Collar,Safety collar with flashing lights for pets during night walks.,Pets,14.99
7fd6b914-8ac5-40cb-8560-179f609e4f78,Set of Herb Garden Markers,Stylish markers for labeling your indoor garden plants.,Garden,8.99
99e717e6-ddc7-48cf-9b9e-16b49018242a,Sesame Oil,Nutty-scented oil for stir-fry and marinades.,Food - Oils & Vinegars,3.99
eefd1b87-3a4d-4ce2-bc99-3154361fe568,Puff Pastry,Versatile puff pastry for pies and pastries.,Food - Bakery,5.49
8a7c8885-8763-4191-94ab-6e7d133ac403,Blackberry Compote,"Sweet blackberry compote, perfect for topping desserts.",Food - Condiments,5.29
d82aa7bc-ec02-4b76-bba3-0245d27bd6bd,Miso Soup Starter,Miso paste for making traditional Japanese miso soup.,Food - Soups,2.99
bd58885c-958e-47b2-acc7-bb433470089d,Gaming Mousepad,Oversized gaming mousepad with smooth surface.,Gaming,19.99
58c9a0ec-f134-4aa8-bfb5-07efe3c115ca,Foot Massager,Electric foot massager with heat settings.,Health,79.99
eacd8205-48f0-4e79-a1ea-ca68d2716644,Apple Cinnamon Granola,A wholesome granola with bits of apple and a touch of cinnamon.,Food - Breakfast,4.49
1959a6fe-ff1a-4e45-a66e-21f56bf21af1,Chickpeas,"Canned chickpeas, perfect for hummus or salads.",Food - Canned Goods,1.29
47e1704c-a59d-405f-95c7-7201b766daf1,Self-Inflating Camping Mattress,Comfortable camping mattress that inflates automatically.,Outdoor,49.99
33a551ab-90de-4a10-ac5f-ffa4c41c6276,Basmati Rice,"Aromatic long-grain basmati rice, perfect for curries.",Food - Grains,5.79
f8db61d7-719c-4f7f-b961-85de4ad0fc01,Chickpea Pasta,Healthy pasta alternative made from chickpeas,Food - Pasta,4.19
3fabcda1-f734-4090-8e59-e16fd1fba7d8,High-Quality Yoga Block,Foam yoga block for enhancing poses and stability.,Fitness,12.99
370d4c85-8fab-437c-b75b-d980f7891b3c,Kale Chips,"Healthy, crunchy kale chips, a nutritious snack.",Food - Snacks,3.99
1fd528c9-3340-429d-bdff-842ce6084471,LED Desk Lamp with USB Charging,Stylish desk lamp featuring a USB charging port.,Office,39.99
56cedf82-5897-43ed-8ab0-ba541ce1d431,Portable Grill Cover,Durable cover to protect your grill from the elements.,Outdoor,24.99
e85d9c59-761e-4217-ad53-66a468f84e3e,Oven-Baked Chicken Tenders,"Crispy and juicy chicken tenders, perfect for dipping.",Food - Meat,6.99
90c46bc5-be3b-4614-9022-00705517f395,Insulated Lunch Box,Durable lunch box designed to keep food fresh and cool.,Kitchen,24.99
0300c0d0-8f60-404d-8e3a-8ff323d4bf10,Ripped Boyfriend Jeans,"Stylish ripped boyfriend jeans for a relaxed, effortlessly cool vibe.",Clothing - Bottoms,54.99
b1718db6-b3cc-40d4-af9b-f9b7864164ea,Smart Doorbell,Wi-Fi enabled doorbell with HD camera and two-way audio.,Smart Home,119.99
2a892908-f704-471b-84d8-4053ec1c87ab,Electric Heat Press Machine,Ideal for creating custom designs on t-shirts and fabrics.,Crafts,99.99
f26adb8a-7c20-4aaf-a3c6-82df757476e9,Reusable Produce Bags Set,Eco-friendly mesh bags for shopping produce at the market.,Kitchen,14.99
35dd4e64-5cca-43f2-aa37-5a65440f00f8,Luminous Night Light,Soft glow night light for children's rooms or bedside.,Home,15.99
93d1ab67-0b1e-4d72-a094-96d52bf493e9,Smartphone Tripod with Bluetooth Remote,Tripod with wireless remote for effortless photo-taking.,Photography,29.99
fb5417bd-e8db-492d-8619-e8403546c7e2,Hibiscus Herbal Tea,"Floral and refreshing herbal tea, great hot or iced.",Food - Beverages,3.29
bb6fe43b-2e82-4189-b913-c667aac6f5d5,Laptop Backpack,Water-resistant laptop backpack with multiple compartments.,Accessories,69.99
4cb7042d-2896-4a34-9684-781ace3209fe,Brussels Sprouts,"Fresh Brussels sprouts, great for roasting or steaming.",Food - Produce,3.49
0e720428-ca6f-4620-a8aa-67a9312eb2a1,Honey mustard chicken tenders,Golden crispy chicken tenders coated with honey mustard flavor.,Food - Meat,7.99
87411917-6174-4582-b256-11b2eb6da95f,Pumpkin Spice Coffee,"Coffee blend infused with pumpkin spice, perfect for fall.",Food - Beverages,7.99
04b82e4f-cf05-4ffd-840a-fac469d65610,Portable Air Purifier,Compact air purifier to improve indoor air quality.,Health,69.99
38feda09-e290-4d88-b3cf-6e72de1249f0,Teriyaki Chicken Wings,Flavorful chicken wings marinated in a sweet teriyaki glaze.,Food - Frozen Food,10.99
1e89b9f4-cf66-4c9b-984e-aa3f65f67f2d,Honey Sesame Cashews,Roasted cashews coated in honey and sesame seeds for a sweet treat.,Food - Snacks,4.49
2455f8b1-6e25-46cb-92a4-2e0ca8e344c9,Collapsible Storage Crates,Space-saving crates for easy organization at home or while traveling.,Home,18.99
73b00d04-8f9f-4046-9f95-398e9470c4c0,Smoky BBQ Jackfruit,Pulled jackfruit in a smoky BBQ sauce for a tasty vegan dish.,Food - Grocery,4.99
99c03d64-8fc9-4e98-b336-b4dcbf696ef7,Fresh Basil Pesto,"A fresh, flavorful basil pesto for pasta and more",Food - Sauces,4.79
f8325434-93e6-4898-ac47-2b8a0c3e432a,Adjustable Window Blind,Customizable window cover for light control and privacy.,Home,49.99
ce9a712f-98c5-4698-92f1-a63b04a4ee1a,Rechargeable Battery Organizer,Tidy storage solution for rechargeable batteries.,Home,17.99
50368164-6a67-48ad-a0aa-0eb3c6c58f07,Herb Seasoned Rice,A flavorful rice side dish seasoned with herbs and spices.,Food - Sides,2.99
4a07edc1-057c-4fa5-a305-5b66bf31b627,Kettle Corn Popcorn,"Sweet and salty kettle corn, perfect for snacking.",Food - Snacks,2.99
f47ef329-76a1-47e7-b937-fac814605162,Frozen Spinach,"Chopped and frozen spinach, ideal for cooking and smoothies.",Food - Frozen Foods,1.99
7c014f1f-3549-4add-afe0-e489c8eee875,Organic Cucumber,Fresh organic cucumber perfect for salads or snacking.,Food - Vegetables,1.29
e3463a32-b2b8-4636-a429-ef8f4ecf532a,Basil-infused Olive Oil,Extra virgin olive oil infused with fresh basil.,Food - Cooking Oil,6.99
dd2f4d64-174b-4215-a19c-57f6eac6bd9d,Sliced Bread,"Soft and fresh sliced bread, perfect for sandwiches.",Food - Bakery,2.99
db5dcb87-77db-4a58-93b9-d09b2317ce78,Bamboo Cutting Board Set,Eco-friendly bamboo cutting boards in various sizes.,Kitchen,34.99
7c574156-66ce-42d4-8fca-3db9e782bd42,Mayonnaise,"Creamy mayonnaise, perfect for salads and sandwiches.",Food - Condiments,3.29
b0787009-59ef-4a51-b854-4bcaad03ee6f,Tailored Blazer,Sharp tailored blazer perfect for office wear and professional events.,Clothing - Outerwear,99.99
54287bbc-31a3-422a-8d6d-1417cdfff100,Greek Yogurt Parfait,"Layered Greek yogurt with granola and mixed berries, ready to enjoy.",Food - Dairy,4.49
72431185-fa25-4573-9475-8ad5fe0b98fa,Kale Chips,"Healthy, crunchy kale chips, a nutritious snack.",Food - Snacks,3.99
695aab6c-fe7a-46ec-ace7-a325e215d8c2,Oats,"Organic rolled oats, great for breakfast or baking.",Food - Grains,3.29
78c506d2-bc6f-4b20-90dd-ccc38edadc0a,Honey Sesame Chicken Mix,A meal kit featuring tender chicken with honey sesame sauce.,Food - Frozen Meals,8.99
4eb801c1-a798-4a4e-bbe9-01d1706de328,Outdoor Camping Lantern,Rechargeable LED lantern ideal for camping and outdoor activities.,Outdoor,34.99
3fc4e666-400c-4faa-9068-afa261c02511,Collapsible Storage Crates,Space-saving crates for easy organization at home or while traveling.,Home,18.99
247f3b2c-fdba-4722-922a-7555dd710781,LED Disco Ball Light,Fun light that creates a disco atmosphere for parties.,Home,19.99
24c7be1a-190d-40a3-9eca-9baf26361746,Cherry Almond Protein Bar,"Nutritious protein bar with cherry and almond flavor, great for on-the-go.",Food - Snacks,1.99
1b31da97-99ea-4882-b260-3a4ea41f0c98,Sporty Leggings,Functional leggings designed for maximum comfort during workouts.,Clothing - Activewear,39.99
c59328fa-03bc-49fe-832b-17650130c1c4,Granola Clusters,"Crunchy granola clusters, perfect for snacking or topping yogurt.",Food - Cereal,4.99
c7f624f2-a476-4ddb-98c9-1f5c37358e04,Mushroom Soup (canned),Creamy soup full of rich mushroom flavor.,Food - Canned Goods,2.49
3e8c9b75-7a33-4ad1-9e23-20ed1dc67604,Basil Tomato Soup,"Rich tomato soup flavored with fresh basil, ready to heat up.",Food - Canned Soups,2.99
8880acad-d763-4e1e-bf6f-fee18415c396,Teriyaki Chicken Stir-Fry,"Frozen stir-fry mix with chicken, veggies, and teriyaki sauce.",Food - Frozen Foods,6.99
761cb761-7928-4ee4-8e23-5e7404b4340a,Self-Adhesive Wallpaper,Peel and stick wallpaper for easy home decor changes.,Home,34.99
01a5866d-2d56-46f9-8053-0bff8ff7d52d,Bicycle Lock,Heavy-duty bicycle lock for security.,Bicycles,29.99
f8b02c68-1e40-4525-afb0-29b870eb6ea1,Wooden Toy Train Set,Classic wooden train set for imaginative play.,Toys,29.99
114ae933-b0f8-428b-ba17-5c2365c526bd,Maple Almond Yogurt,Creamy yogurt made with maple and almond flavors.,Food - Dairy,1.89
4eed8561-88ec-4c4b-8164-b77578783e13,Key Finder,Bluetooth-enabled key tracker to find lost items easily.,Accessories,19.99
a42b19bb-d4be-4edd-b349-6f41d6a4eea9,Mango Chutney,Sweet and tangy mango chutney for a flavorful dip.,Food - Condiments,3.99
6b581a86-08b2-4693-8428-4ce72082d71d,Vegetable Stock,Rich vegetable stock for cooking soups and stews.,Food - Cooking Essentials,2.49
9ded0c94-edf5-47c4-a76c-9a9aeda13b09,Microwave Popcorn Maker,Healthier way to make popcorn in the microwave without oil.,Kitchen,19.99
25dd607a-342a-421a-8cc4-4b730d04262f,Pasta Salad Kit,All-in-one kit for making pasta salad easily.,Food - Prepared Foods,5.99
2a0f5123-c672-4f59-8fb4-e587e1807299,Portable Air Conditioner,Compact air conditioner for personal cooling.,Home Appliances,299.99
2ad5f752-f9b9-40a9-a9ab-1101329bdc3e,Pasta (Fusilli),Twisted pasta perfect for salads and pasta dishes.,Food - Pasta,1.79
46ba6277-2a8d-4ce3-9fb7-7e754694ecd4,Portable USB-C Monitor,Lightweight and slim monitor ideal for dual-screen setups.,Electronics,199.99
53a08601-ff1d-4b40-96d8-1aa41cddd0e8,Grass Fed Beef Patties,Juicy burger patties made with grass-fed beef,Food - Meat,9.99
ef6e27a6-2419-4242-b017-019bafa74e37,Maple Chipotle Glaze,A sweet and spicy glaze that's perfect for grilling or marinades.,Food - Condiments,3.49
074d6752-2ef8-4f3a-819f-e825aaadbf6d,DIY Organic Gardening Kit,Complete kit for starting your own organic garden.,Garden,39.99
e05c6b5a-3bf0-477d-984f-51b5faf57599,Garlic Butter Shrimp,"Frozen shrimp sautéed in garlic butter, ready to thaw and serve over pasta or rice.",Food - Seafood,8.99
d3b5b531-ac0b-4ddb-8a52-d7e6a0960223,Magnetic Puzzle Board,Magnetic puzzle assembly board for kids.,Toys,24.99
cd482fe7-f9f4-4d20-aae6-b9c7542e74cf,Honeycrisp Apple Chips,Crispy and sweet dried apple slices,Food - Snacks,3.49
8f3a743e-b7a7-4cda-99ac-b721e653dc27,Yoga Mat Carrier,Convenient carrier for transporting yoga mat.,Fitness,12.99
e216fc6f-837f-4c1a-9ed3-58f39509763b,Handheld Vacuum,Cordless handheld vacuum for quick cleanups.,Home Appliances,79.99
d67bfdf5-eb33-40cf-9e5b-2c6e4d292010,Balsamic Glazed Brussels Sprouts,Roasted Brussels sprouts drizzled with balsamic glaze.,Food - Vegetables,4.99
9a5e1186-3879-46cf-af9f-ae8f236ee475,Set of Decorative Storage Bins,Colorful bins to keep your space organized.,Home,34.99
8c2ff6c3-ae4a-4d6f-92b5-1cef1d353511,Portable Air Pump,Compact pump ideal for inflating sports equipment or rafts.,Outdoor,19.99
bd9e7e4c-66dd-40e2-904b-0292490e6313,Cauliflower Crust Pizza,A gluten-free pizza crust made from cauliflower.,Food - Freezer,7.99
fa5d7536-5ebe-4d4e-828e-22a117e69afc,Sustainable Wooden Toys,Eco-friendly toys for learning and imaginative play.,Toys,29.99
aedc42d2-7860-4c93-bfd9-331a59cc831f,Fitness Mat,Thick and durable mat for workouts and yoga.,Fitness,49.99
