id,product_name,description,category,price
5a283112-31cb-4ede-9df6-224b35173e61,Lemon Lime Sparkling Water,Refreshing sparkling water with lemon and lime flavor,Food - Beverages,1.99
b481bf3f-2c67-48cf-9ffc-54794cee09c6,Children's Musical Instrument Set,Fun instruments to introduce kids to music.,Toys,39.99
8e9634d2-9ae4-40e2-aeb4-758f153cbb1b,Coconut Bowls Set,Handmade eco-friendly bowls made from real coconuts.,Kitchen,22.99
d89ffb7c-c829-4343-b212-9dc4706c5c42,Wall Planner,Large wall planner for organizing schedules.,Office,19.99
2c73fb13-ccb0-4748-bcd8-054d62354134,Peach Fruit Cups,"Juicy peach slices in light syrup, in convenient cups.",Food - Snacks,1.99
4987b531-2fa2-40b6-99a8-502c5893491b,LED Strip Lights with Remote Control,Color-changing LED lights for home decoration with remote.,Home,29.99
873263d9-6d2e-41f8-b338-ba7f7247165c,Travel Jewelry Case,Portable case to organize and protect jewelry on trips.,Accessories,24.99
8a9ec860-6d96-4802-9524-97ce2b1bf910,Fishing Rod,Lightweight fishing rod suitable for beginners.,Outdoor,49.99
f300c238-97fa-41af-aba9-6129825a9d58,Turmeric Ginger Tea,A soothing tea blend with turmeric and ginger for wellness.,Food - Beverages,3.29
a5be8018-c941-4ca4-bc15-2af453b0ab86,Pet Water Fountain with Filtration,"Continuous stream of fresh water for pets, promoting hydration.",Pets,39.99
6f780b85-b0f3-4c8f-af39-29c2462f9e16,Ergonomic Mouse Pad with Wrist Support,Comfortable mouse pad designed to reduce wrist strain.,Office,14.99
655d7ae1-2f72-4749-ab12-5740e3e28284,Pork Chops,"Tender and juicy pork chops, perfect on the grill.",Food - Meat,9.49
cd0d2e63-3f26-465c-a410-ae6ca9a7a3fd,Oven-Baked Cheese Crisps,Crispy cheese snacks that melt in your mouth.,Food - Snacks,3.99
95b8cd9d-2c36-41d7-a89c-b2efba9369bc,Chili Beans in Sauce,Canned beans cooked in a savory chili sauce,Food - Canned Goods,1.79
dcf4590d-0d8d-4863-8ceb-ca25f58a2279,Compact Digital Camera,High-resolution camera for stunning photos.,Photography,249.99
4ad1d8ac-1945-4175-8558-a905f4afd810,Self-Cleaning Water Bottle,Water bottle with built-in UV-C light for self-cleaning.,Fitness,49.99
1786749a-b308-4361-80da-eccb6c883ae7,Sriracha Chili Sauce,Spicy chili sauce with garlic and sugar for a flavor kick.,Food - Condiments,2.79
61e67c91-39b2-47c5-9c94-89dc111e9900,Travel Yoga Mat,Lightweight yoga mat for practicing on the go.,Fitness,34.99
9c50d526-f9ec-41d0-979f-0d7fe473ad52,Plant-Based Cookbook,Delicious recipes focusing on plant-based ingredients.,Books,29.99
401a66b3-4854-4097-a9f6-6ccde2780ee9,Slingback Sandals,Chic slingback sandals for a relaxed summer vibe.,Clothing - Footwear,29.99
5ad67681-e941-48da-8cd5-483288c5adc6,Creamy Coleslaw Mix,Shredded cabbage and carrots for coleslaw.,Food - Produce,2.39
59f3d47d-82e9-4eef-a2b2-13db2282ee44,Folding Exercise Bike,Space-saving bike for indoor workouts.,Fitness,199.99
f62fcdd9-49a0-4458-a4c1-2300f2fc6f37,Vegetarian Pizza,Frozen pizza loaded with vegetables and cheese.,Food - Frozen Foods,5.49
e9451eef-417e-44f6-9b35-0bde9b8c9c1f,Portable Massage Gun,Personal massager for muscle recovery.,Health,79.99
0020a4ab-2dd9-4d2b-8366-abd4610c1fdf,Cabbage Slaw Mix,Fresh cabbage and carrot slaw mix for salads.,Food - Vegetables,2.29
0e666739-398d-4984-8725-a2c6f9c9d774,Chino Shorts,Classic chino shorts in a versatile color for summer adventures.,Clothing - Bottoms,34.99
ec912a17-1a7f-4fde-a7b1-4414c34e4aed,Puzzle Mat,Foldable mat for jigsaw puzzle assembly.,Toys,22.99
00923563-621a-455a-a199-ba523819bb97,Savory Oats,"Instant oats with a savory twist, such as herbs and spices.",Food - Breakfast,2.49
fb5397eb-1412-4e27-b759-9c03a64858cb,Vegetable Fried Rice Mix,A quick and easy fried rice mix with colorful veggies and savory seasoning.,Food - Frozen Food,3.99
001d4358-fb1b-4e39-a666-a6713d2358aa,Organic Coconut Flour,Finely ground flour from dried coconut meat.,Food - Baking,5.49
24d48ef0-f8b9-4f25-a5a9-a38cbe94f214,Sweet Potato Fries,"Crispy sweet potato fries, a delicious side dish.",Food - Frozen Foods,3.99
46e3b5a5-71d7-4d2d-ad76-3ec477732393,Strawberry Rhubarb Jam,"A sweet and tart jam, perfect on toast or in desserts.",Food - Condiments,4.29
442e9736-5844-4a7e-859c-ea435d7badd0,Summer Tank Dress,"A lightweight tank dress, ideal for warm weather outings.",Clothing - Dresses,39.99
de3fd882-a7bc-49db-9d62-f4241b1d37bb,Mango Chilli Sauce,A sweet and spicy sauce for dipping or glazing.,Food - Condiments,3.99
580ec1d1-8b76-4309-bd10-aaa9463dd2f4,Adjustable Bar Stools,Stylish bar stools with adjustable height and swivel features.,Furniture,149.99
f0a09509-29c8-476d-b614-51fc847af07d,Bamboo Bathtub Caddy,"Expandable caddy for holding books, phones, and snacks while in the bath.",Home,34.99
020acb1b-50ed-4ca1-b7ee-f052bdf037a1,Cinnamon Sugar Donuts,Delicious mini donuts dusted with cinnamon sugar.,Food - Bakery,4.99
3e559f88-ff4f-460a-8dc3-3750eb09f03d,Adjustable Height Standing Desk Converter,Convert your desk to a standing desk easily.,Office,89.99
78922e20-ac2d-497e-9570-cfac9f07cf3d,Vanilla Pudding Mix,Instant mix for creamy vanilla pudding.,Food - Baking,1.29
7f3b4419-a7fb-445e-9afc-71a8668e445b,Oven Mitts with Pocket,Silicone oven mitts designed for safe cooking and baking.,Kitchen,19.99
a4eb49d1-e775-467b-bcb6-2e4325903115,Homestyle Beef Stew,"Hearty beef stew with vegetables, ready to heat and serve.",Food - Canned Soups,7.99
c2a6408f-12ed-4d85-a271-e552e76b4a37,Bluetooth Headphones,Noise-cancelling Bluetooth headphones for immersive sound.,Audio,79.99
1e6a9053-175c-418b-bb6b-0067a754cbfd,Non-Stick Baking Sheet,Durable baking sheet coated for easy food release.,Kitchen,18.99
868d3f37-2e5a-46ae-8780-79a678f12636,Almond Butter,Creamy almond butter made from roasted almonds.,Food - Condiments,6.49
57c983a7-e1f5-4ca9-97b3-27da50a95bb7,Self-Cleaning Cat Litter Box,Automated litter box that cleans itself after each use.,Pets,199.99
6efd04f6-3b9c-4b97-9ff9-c1a5bcd00e19,Sriracha Hot Chili Sauce,Spicy and tangy chili sauce for adding heat to any dish.,Food - Condiments,2.99
ea6e8ceb-9482-47b9-9c01-ebc02697642b,Ceramic Planter Set,Set of decorative ceramic planters for indoor plants.,Home,39.99
31a8a490-d122-430c-92a3-7d56eb953e57,Chipotle Black Bean Salad,"A zesty salad with black beans, corn, and chipotle dressing.",Food - Salads,3.29
aa0d946e-1ca8-4b05-8a82-734aa921270a,Classic Caesar Dressing,Rich and creamy Caesar dressing for salads and wraps.,Food - Condiments,3.49
6826a043-7453-42d4-a4b6-97ffd8aca00b,Garlic Naan Bread,"Soft and delicious garlic-infused flatbread, perfect for dipping.",Food - Bakery,3.99
9e6de8f4-425d-439c-86a9-eb2355fccd49,Green Tea Matcha Powder,High-quality matcha powder for smoothies and baking.,Food - Beverages,15.99
aaa3e4da-9329-4878-baa5-2ff3df5b6e8a,Eco-Friendly Cleaning Cloths,Reusable microfiber cloths for environmentally friendly cleaning.,Home,12.99
68d55f94-cd64-45d6-b9e0-a5952320537c,Electrolyte Water Bottle,Water bottle that tracks hydration levels and adds electrolytes.,Fitness,34.99
fecd734e-5f0a-455e-9689-b6cc56da5da6,Phone Screen Protector,Tempered glass screen protector for smartphones.,Accessories,12.99
37de550d-fd49-4ac4-91fa-ae8e2ced3853,Shatterproof Wine Glasses,"Durable, unbreakable wine glasses for outdoor use.",Outdoor,24.99
8e86f9c5-f4bb-417a-a5f5-805af2ad888c,Athletic Sports Bra,"Supportive sports bra designed for high-impact workouts, made with moisture-wicking fabric.",Clothing - Activewear,24.99
14db5bc9-00c2-4feb-84a2-0fb3b4d9f413,Apple Cinnamon Oatmeal,Warm oatmeal flavored with apple and cinnamon.,Food - Breakfast,2.89
fa1c16bb-82a8-4bc4-87ae-feed6f5b5e10,Fishing Rod,Lightweight fishing rod suitable for beginners.,Outdoor,49.99
db66218f-d8ef-441a-8ca7-8bc96c733cb1,Mayonnaise,"Creamy mayonnaise, perfect for salads and sandwiches.",Food - Condiments,3.29
2c3f8e90-123e-4b57-a087-ca63c0189644,Almond Joy Munch Bars,"A delightful mix of chocolate, coconut, and almonds in a snack bar.",Food - Snacks,1.39
8b7e90a3-7f8a-4cbf-bc8b-e9d07a9c877c,Cinnamon Roll Kit,Everything you need to make melt-in-your-mouth cinnamon rolls at home.,Food - Baking,6.89
80338c96-f9fc-4a54-965a-ad7e69db9f93,Stainless Steel Water Pitcher,Insulated pitcher to keep beverages cold or hot.,Kitchen,39.99
2534fb60-71da-4862-b643-6b6f395f7563,Sweetened Condensed Milk,Rich and creamy milk perfect for baking or desserts.,Food - Baking Goods,1.89
3e609781-49ea-4fcd-958b-adac966f26a8,Oversized Denim Shirt,A trendy oversized denim shirt perfect for layering.,Clothing - Shirts,49.99
8cf090f5-b7d8-45b6-bfc5-ac6833ee3bc2,Bike Repair Tool Kit,Essential tools for bike maintenance and repair.,Outdoor,29.99
2764780e-618b-4ccd-a02a-e170522bb03d,Garlic Butter Sauce,A rich sauce perfect for pasta or drizzling over vegetables.,Food - Condiments,3.59
89db5ee9-6923-49ee-bb44-5903bf7368b0,Puzzle,Challenging 1000-piece jigsaw puzzle for all ages.,Toys,27.99
4264d7fe-18e0-43b0-81f4-27bfd73ed4c4,Mini Indoor Herb Garden Kit,All-in-one kit for growing herbs in your kitchen.,Garden,24.99
1ecf4532-3c1b-4364-87ea-58b08738d8b9,Board Game Storage,Organize your board games with this storage bin.,Toys,19.99
5f42a319-5b7d-4dc3-be18-97dd8a24ff7e,Organic Cucumber,Fresh organic cucumber perfect for salads or snacking.,Food - Vegetables,1.29
5591627a-b2d5-4196-ad85-09984f2202ab,Wireless Charger Stand,Convenient charging stand for smartphones and devices.,Electronics,24.99
cf062099-d8f9-48a7-8602-26b41fcc774d,Tomato Basil Pasta Sauce,Rich and flavorful pasta sauce made with ripe tomatoes and basil.,Food - Sauces,3.99
aa4f60d7-c3c2-43ae-9a6f-6e72bb22b2fa,Nutritional Yeast,A healthy vegan cheese alternative packed with nutrients and flavor.,Food - Pantry,3.59
3a0acdcd-8bdf-483f-b490-597d2d98f381,Pet Water Fountain with Filtration,"Continuous stream of fresh water for pets, promoting hydration.",Pets,39.99
2645a3c3-ed2d-4b32-b2b9-2e4e6073ef84,Skincare Set,All-natural skincare set for daily use.,Beauty,54.99
bd9ba476-81f0-4286-8cec-a785b4073385,Sliced Bread,"Soft and fresh sliced bread, perfect for sandwiches.",Food - Bakery,2.99
00bc750e-1c6c-45e4-874f-089b78203280,Self-Inflating Camping Mattress,Comfortable camping mattress that inflates automatically.,Outdoor,49.99
cb16891d-5f6a-4d01-953a-3e1f25428428,Portable Hand Warmer,Rechargeable hand warmer for cold weather comfort.,Accessories,24.99
55580005-5067-49e6-a0f1-ac8ba625e7f5,Chocolate Mint Thins,Mint-flavored chocolate candies for a refreshing treat.,Food - Snacks,2.99
7dabca78-2329-4888-842a-5c089773b0da,Chicken Parmesan Dinner Kit,"A complete meal kit containing breaded chicken breast, marinara sauce, and pasta, perfect for a quick dinner.",Food - Frozen Meals,14.99
1fb5fab8-8326-45b9-b250-a8469ad7bdc9,Multifunctional Pocket Tool,Compact pocket tool with various built-in functions.,Tools,19.99
5669c25a-ba9c-432e-bc8e-0402521e9d14,Smart Light Bulbs,Color-changing smart LED bulbs compatible with Alexa.,Smart Home,34.99
9ec52bff-0199-4521-9dc7-68b2b8ee7604,Smoked Salmon,"Deliciously smoked salmon, great for bagels.",Food - Seafood,14.99
ac6f054e-4ff1-41c6-9827-3a1f42e23079,Maple Pecan Oatmeal Cookies,Soft oatmeal cookies with maple and pecans.,Food - Bakery,3.99
559ea6ee-240e-4b7a-bb8f-d466777f4d60,Cauliflower Pizza Crust,Healthy pizza crust made from cauliflower,Food - Frozen Foods,5.99
a4bdb64b-c7ce-4a91-a6b7-185582ac9d38,Chocolate Mint Cookies,Delicious cookies with rich chocolate flavor and a hint of mint.,Food - Baking,2.29
8f58af32-6da0-4499-a37b-dca41a18d703,Raspberry Vanilla Greek Yogurt,Creamy Greek yogurt infused with raspberry and vanilla flavors.,Food - Dairy,3.49
71c827ad-6dc2-4a26-b495-0a7d3fdb4e3d,Motorcycle Phone Mount,Universal mount for smartphones on motorcycles.,Automotive,14.99
be17f6af-e591-4c20-8e17-0f8e7e3564fb,Stainless Steel BBQ Grill Set,Essential tools for outdoor barbecues including tongs and spatula.,Outdoor,49.99
a958b95e-ba4a-4f11-afce-61c34c6eb188,Compact Digital Camera,High-resolution camera for stunning photos.,Photography,249.99
c6a19de5-5c38-49eb-8643-06e67bf4121e,Chia Seed Pudding Mix,Mix to create a delicious chia seed pudding in just a few minutes.,Food - Breakfast,4.19
93273495-3252-4cdf-b3c4-1a0b2a0c709e,Non-Stick Grill Pan,Heavy-duty grill pan for indoor grilling.,Kitchen,39.99
5d8a7f38-7bdc-4533-84a9-98f46cf3cc75,Pineapple Coconut Bars,Refreshing dessert bars made with pineapple and coconut.,Food - Snacks,3.79
ebfe186f-fe9b-4156-95c6-40909d78cc00,Creamy Spinach Dip,"Deliciously creamy spinach dip, perfect for parties.",Food - Prepared Foods,5.99
da6385b5-5192-4609-ad23-39b16d8413a4,Folding Pocket Knife,Compact knife with safety lock for everyday use.,Tools,24.99
fa47bfe9-cdc1-4025-8698-0286d3e5583d,Shredded Cheese,"Blend of cheddar and mozzarella cheese, great for recipes.",Food - Dairy,4.29
0728675c-883b-4929-b3f6-3d5e0e62b3e7,Almond Flour Cookies,Delicious cookies made with almond flour for a gluten-free treat.,Food - Bakery,4.99
d3be177b-e77f-4df8-b949-2bee2d22e3e6,Cranberry Almond Biscotti,Crispy and delicious biscotti flavored with cranberry and almond.,Food - Bakery,4.19
6246953e-e528-45d0-a88d-7d07b1f65f6d,Zesty Garlic Marinade,"A tangy marinade for meats and veggies, packed with garlic flavor.",Food - Condiments,4.49
e1b64332-eafd-43ee-ad5b-a488a82272de,Inflatable Party Cooler,Fun inflatable cooler to keep drinks cold at parties.,Outdoor,19.99
92baaa58-a98c-4033-b25a-d13cf207949f,Magnetic Phone Case,Stylish case with magnetic closure for smartphones.,Accessories,19.99
4e186436-70ae-472c-afbe-d6aafa6021bd,Portable Pet Stroller,Convenient stroller for pets to enjoy outdoor walks.,Pets,89.99
e0786996-d9d5-4c74-9cca-6e15fc334236,Freestanding Wine Rack,Stylish wine rack to store and display bottles.,Home,79.99
81a95485-6253-4f67-b410-0bc1047cd1e5,Chocolate Mint Thins,Mint-flavored chocolate candies for a refreshing treat.,Food - Snacks,2.99
71bb286f-4dcb-4a73-a5bf-a16cde9677e2,Heavy Duty Gardening Tool Set,Comprehensive tool set for gardening enthusiasts.,Garden,49.99
825f4d5c-8530-4157-b8d6-33bbd8891556,Stainless Steel Water Bottle,Durable and insulated water bottle to keep beverages cold.,Fitness,25.99
31c696aa-8b70-441e-84f7-820b72347443,French Onion Dip,"Creamy dip made with real onions and spices, great for chips and veggies.",Food - Condiments,2.99
c247df1f-6f49-4878-9d59-16026346a4fa,Lentil Vegetable Curry,A flavorful lentil curry cooked with vegetables and spices.,Food - Prepared Meals,4.49
7e1c86c8-0915-44d3-9aa6-071222da48b0,Trendy Bomber Jacket,A fashion-forward bomber jacket to elevate your casual looks.,Clothing - Outerwear,69.99
115efd2a-80e3-4ec9-a648-c4b02d6ceb6e,Spiced Pumpkin Soup,"A creamy pumpkin soup with a blend of warm spices, ready to heat and serve.",Food - Canned Soups,3.99
2d6f0a86-ba4d-477d-a62e-7251b1a23b3e,Coffee Making Kit,Complete set to brew coffee with different methods.,Kitchen,44.99
d5ab5f3e-e174-481c-a6ba-71b00925ec17,Tea Infuser,Silicone tea infuser for brewing loose leaf tea.,Kitchen,12.99
caf2f17b-1ea1-43db-83b4-052a297834b8,Reversible Comforter Set,Soft comforter set for a cozy bedroom look.,Home,89.99
aeadf847-bd61-4bd6-b483-b7fb02cf1ef7,Frozen Edamame,"Lightly salted frozen edamame, a protein-packed snack.",Food - Frozen Foods,3.29
4c151bb6-d852-491a-af17-e6fdcdabd4bc,Hummus Variety Pack,"A selection of different flavored hummus, great for snacking.",Food - Dairy,5.99
13bf48b4-a7c6-476d-8f29-253ef910fa7e,Dark Chocolate Covered Raisins,Satisfy your sweet tooth with these dark chocolate-covered raisins.,Food - Snacks,3.99
122e6eee-76ee-4f37-a959-ed33dccb4027,Fitness Resistance Bands Kit,Set with various resistance bands for workouts.,Fitness,29.99
2251e587-1a48-4f3c-813d-db9cdd499f2c,Children's Art Set,All-in-one art set for kids to unleash creativity.,Toys,34.99
ca611e42-ab8c-48ac-bba4-9e4d94053606,Lentil Vegetable Stew,"Hearty stew made with lentils and mixed vegetables, vegan-friendly.",Food - Canned Soups,4.49
1269edf0-00b7-4fa2-a6d3-698341b9d20f,Pleated Midi Dress,"A stylish midi dress with stylish pleats, suitable for any occasion.",Clothing - Dresses,79.99
d793fb68-a8c3-4113-8b8e-a7e66c1e40b5,Electric Toothbrush Holder,Sanitary holder that ensures your toothbrush stays clean.,Health,14.99
2b932a60-136c-4bf5-b4a8-6ffea40cf46a,Asian Stir-Fry Kit,Prepped vegetables and sauces for a quick Asian stir-fry meal.,Food - Frozen Meals,5.49
0fee0df2-7407-425d-8678-36a7e2e41e74,Instant Pot,7-in-1 multi-cooker for versatile cooking.,Kitchen,89.99
a019ed40-da6e-4e56-ac95-cca2d79e5073,Set of Gardening Gloves with Claws,Multi-functional gloves for planting and digging without tools.,Garden,15.99
a66f623c-525a-4e2b-8691-cc1b67e17b85,Garden Kneeler and Seat,Convertible kneeler and seat for gardening comfort.,Garden,39.99
0d465817-a45b-464f-bdea-b1b7049aefb9,Eco-Friendly Yoga Mat,Made from biodegradable materials for eco-conscious yogis.,Fitness,39.99
ff7681fd-ef0b-4a33-815a-f0cd9538bdf9,Chunky Knit Sweater,Cozy oversized sweater perfect for chilly days with a textured knit design.,Clothing - Tops,59.99
339017dd-3242-4df4-afad-ae2bf5f1dc90,Organic Sweet Potatoes,"Fresh and organic sweet potatoes, ideal for roasting.",Food - Produce,1.99
d4a63c4d-00eb-4f85-9b26-1310bf9a02b9,Herbed Mushroom Risotto,"Creamy risotto made with mushrooms and herbs, perfect as a side dish or main course.",Food - Prepared Foods,5.49
5870cb4b-f32c-4119-aaf2-0b8e30f95f66,Baked Potato Chips,"Light and crispy baked chips, a healthier snack option.",Food - Snacks,2.49
a892a6bf-e88a-45c0-aa88-88b808768a6c,Nature Explorer Lens Kit,Magical lens kit for kids to explore the outdoors.,Toys,19.99
d0cd614e-34d2-49f1-b3b1-38c965921945,Rice Noodles,"Thin rice noodles, ideal for stir-fries and soups.",Food - Grains,3.49
8759bdd3-1dc6-4752-b954-a8aea937f61d,Memory Foam Mattress Topper,3-inch memory foam mattress topper for added comfort.,Home,109.99
e278447d-c2d5-4947-b593-4dc078d991a4,Cordless Water Flosser,Rechargeable water flosser for dental hygiene.,Health,49.99
05923903-448b-4b11-8963-d2ae7e181a9a,Gluten-Free Pancake Mix,"Fluffy and delicious pancake mix, perfect for a gluten-free breakfast.",Food - Baking Goods,5.99
9b307097-8ed5-495e-8773-214516ac8e42,Chili Con Carne Mix,A spice blend for making flavorful chili con carne.,Food - Spices & Seasonings,2.99
82876751-ce1b-4408-ba8f-44db321b40ad,Indian Curry Sauce,Authentic Indian curry sauce for quick meals.,Food - Condiments,3.69
f6ac0682-6ec8-4ead-8e4c-217a1feda53c,Honey Roasted Chickpeas,Crispy chickpeas roasted with honey for a sweet and satisfying snack.,Food - Snacks,3.29
95b21dce-74a4-4a0f-86e8-d2c4376703a6,Hiking Water Bottle with Filter,8oz water bottle with built-in filter for clean drinking water.,Outdoor,29.99
03fee585-a7e9-48c6-a1cd-39cca0576f29,Non-Stick Baking Sheet,Durable baking sheet coated for easy food release.,Kitchen,18.99
adf27d4b-940a-4c57-8ded-500bc9e64b02,Beard Grooming Kit,Everything you need for maintaining a healthy beard.,Grooming,34.99
7fae6583-9ace-44a2-8241-615ef1386be6,Chocolate Peanut Butter Cups,Delicious dark chocolate cups filled with creamy peanut butter.,Food - Snacks,2.29
c5ae6754-832b-46e1-9ec0-6cb3374bd748,Watering Can with Nozzle,Stylish watering can for plants with easy pouring nozzle.,Garden,19.99
e7006c86-7991-43bb-89ac-b57044ab8fea,Pumpkin Spice Creamer,A seasonal creamer that adds pumpkin spice flavor to coffee or tea.,Food - Beverages,3.79
4cc4ed8e-3dd5-4b13-9f20-bc6f447b081c,Lightweight Backpacking Tent,Easy-to-set up tent designed for campers and hikers.,Outdoor,129.99
1deb14b4-5870-436a-8dc3-6fecf0a4b088,Granola Clusters,"Crunchy granola clusters, perfect for snacking or topping yogurt.",Food - Cereal,4.99
afd57589-ed56-4a5a-b28e-3fff715c6d62,Beach Cover-Up,"Lightweight cover-up perfect for the beach, with a breezy design.",Clothing - Swimwear,29.99
f490fed4-dc9c-4722-91e0-22edd8a18999,Ranch Dressing,"Creamy ranch dressing, perfect for salads and dips.",Food - Condiments,2.59
