id,product_name,description,category,price
c16fbec3-af80-4425-813b-77d118ec3a14,Dog Training Collar,Rechargeable training collar for effective behavior training.,Pets,39.99
7d3c26c4-3940-4942-9a1a-9f194885c241,Customizable Photo Calendar,Personalized calendar with your favorite photos.,Books,19.99
a998b5cc-add4-42b9-9611-4747ec262312,Cotton Tote Bag Set,Reusable tote bags for shopping and eco-friendly living.,Accessories,29.99
ddb968dd-a41b-4e9a-a878-d618fa555535,Fresh Lemons,Citrusy lemons perfect for drinks and cooking.,Food - Fresh Produce,0.75
6f79bc73-ea4b-4664-b0b1-6967f30a9a04,Portable Pet Pooper Scooper,Compact scooper for easy waste clean-up during walks.,Pets,12.99
be266291-51f2-464e-8f90-eb0af6ff6c69,Safety First Aid Kit,Comprehensive first aid kit for home or travel emergencies.,Health,29.99
b7f107ad-6b8a-4c12-9ab0-bca4779b1e1f,Mesh Sports Leggings,Breathable mesh sports leggings for ultimate comfort.,Clothing - Activewear,39.99
76300fb2-6070-476f-8024-1251e6bb3402,Cheesy Cauliflower Bake,"A frozen cheesy bake made with cauliflower, great as a side dish or a vegetarian meal.",Food - Frozen Vegetables,5.49
f641dc4d-e873-4aaa-a8b0-7836b25c19f1,Fresh Basil,"Aromatic fresh basil, perfect for Italian cooking.",Food - Produce,1.99
0d37a485-1b9d-411c-a728-f5ea1dabab21,Feta Cheese Crumbles,"Crumbled feta cheese, perfect for salads and Mediterranean dishes.",Food - Dairy,2.49
ae0beee1-ea8a-4a3f-85ca-a6746097b327,Watercolor Brush Pens,Set of brush pens for colorful and creative painting.,Art Supplies,19.99
7712e09d-2385-4b15-9d38-81cead6f1adf,Sports Water Bottle with Infuser,Bottle that allows you to infuse your water with fruits.,Fitness,19.99
f8f3ff73-02e1-4937-b9aa-6a536376aaf0,Dog Training Clicker,Training tool for reinforcing commands and behavior in dogs.,Pets,5.99
49da0502-a142-4fce-aee2-bbb1ea2ae798,Spicy Hummus,"Creamy hummus with a kick of spice, great for dipping.",Food - Deli,3.49
39cbeaea-be2b-4e86-930d-1504bb2a24f5,Cajun Seasoning,Spicy seasoning mix for all your favorite dishes.,Food - Spices,1.99
4c734844-619d-489a-b91a-a8c3b12ded45,Crafting Kit,Complete crafting kit for kids and adults.,Art Supplies,29.99
5935108b-8f06-4d58-bed1-e13f16d1b79c,Glass Tea Pot,Elegant glass teapot for brewing loose tea.,Kitchen,34.99
2cbe0215-ef44-4960-b9c1-04f9c283c69a,Vegan Tacos,Frozen vegan tacos filled with plant-based protein and spices.,Food - Frozen Foods,7.49
b2d02d14-897f-45a2-bf7f-dca0a9984464,Honeycrisp Apple Chips,Crispy and sweet dried apple slices,Food - Snacks,3.49
0f400410-ccce-4c6a-af16-3054d0eac992,Spaghetti and Meatball Dinner Kit,"All-in-one meal kit including pasta, meatballs, and sauce for a quick dinner.",Food - Meal Kits,7.99
adb5f3f7-db99-4e7d-8d23-115faaaf8890,Protein Powder,High-quality whey protein powder for muscle recovery.,Fitness,44.99
744b1b0c-32f2-4926-9c21-3831cda02b4c,Sliced Avocado,"Ready-to-eat avocado slices, perfect for tacos.",Food - Produce,2.79
4950867c-52db-4dee-bfd3-24a42f46dab3,Coconut Granola,Crunchy granola mixed with coconut flakes.,Food - Snacks,4.19
3182e2db-2c6a-465c-b512-319aba1ccd55,Crafting Kit,Complete crafting kit for kids and adults.,Art Supplies,29.99
57983c9e-ee59-4d46-9b0d-7bdd371989b2,Pet Reflective Vest,Safety vest for pets during nighttime walks.,Pets,18.99
4c5763e1-25da-4899-bf24-bb4001d027d5,Sliced Turkey Breast,"Oven-roasted sliced turkey, perfect for sandwiches.",Food - Deli Meats,5.49
a3b5f6f6-486b-45ee-be44-f1b821a766f9,Mango Chutney,Sweet and tangy mango chutney for a flavorful dip.,Food - Condiments,3.99
82c013a0-3d7b-4e89-8540-c7710abeae03,Multi-Layer Food Steamer,Stackable steamers for healthy cooking of vegetables and seafood.,Kitchen,39.99
3064d129-5a8c-4f14-982b-b6393b00ddeb,Corn Tortillas,"Soft and warm corn tortillas, perfect for tacos and burritos.",Food - Bakery,2.49
baefe5b5-6436-463f-898f-ac3af92d2c3f,Multi-Function Smartphone Holder,"Versatile holder that can be used on desks, cars, and more.",Electronics,12.99
cc66218e-6d23-48f9-804a-47db70a33d69,Radish Chips,"Crispy baked radish chips, a healthy snack alternative.",Food - Snacks,2.89
14938dd9-a26d-4029-ab8c-36fe84ff54fa,Vegetarian Pizza,Frozen pizza loaded with vegetables and cheese.,Food - Frozen Foods,5.49
09d33c5b-6faa-46d0-8be4-20ae03cf796e,Smart Thermostat with Wi-Fi,Wi-Fi enabled thermostat that learns your habits.,Smart Home,169.99
660192d4-67c1-47c2-a140-db65ba7a42c0,Tandoori Chicken Skewers,Marinated chicken skewers infused with traditional tandoori spices.,Food - Meat,7.99
f624c964-a9ec-4d52-8e5f-e6efb3eab2ed,Organic Brown Rice Cakes,Light and crunchy rice cakes made from organic brown rice.,Food - Snacks,3.99
6a545c46-9efb-4433-a5a5-f6a6cf4d770f,Bluetooth Shower Speaker,Water-resistant Bluetooth speaker for showers.,Audio,24.99
7eebf1dc-2197-4f5f-93f3-6cb4070f6f29,Plant-Based Cookbook,Delicious recipes focusing on plant-based ingredients.,Books,29.99
411e6616-e2cb-4d72-b8ab-da0802ea10fe,Mini Projector,Portable projector with 1080p resolution for movies.,Electronics,169.99
1d341165-6a2c-41f5-9b76-55df6f9646b5,Inspirational Wall Art,Quote wall art to inspire and motivate.,Home,24.99
61fd6318-27bf-4f79-96b0-5a8f3c3a2a02,Manual Coffee Grinder,Compact coffee grinder for fresh ground coffee beans.,Kitchen,22.99
d4fa1516-1c73-4963-877b-da50334772a1,Red Lentils,Nutritious and quick-cooking red lentils.,Food - Grains,1.99
8418b9fc-2a6b-4a43-a03d-b706030a675d,Toilet Paper (12 rolls),Soft and strong toilet paper for everyday use.,Food - Household,8.99
8a639dab-6de9-4f3d-a081-e8367c666f76,Apple Cinnamon Instant Oatmeal,"Quick oatmeal packets infused with apple and cinnamon, perfect for breakfast.",Food - Cereal,3.49
71146b28-662f-482e-9e07-f823ead92be9,Garlic Parmesan Wings,Frozen chicken wings with garlic parmesan sauce.,Food - Frozen Foods,8.99
6a0f6b94-d035-4148-910b-05a327e9d80d,Wireless Earbud Silicone Covers,Soft silicone earbud covers for comfort and fit.,Accessories,9.99
71be1371-722b-4ea1-a019-1def6fa1b6c3,Smart Light Switch,Control lights remotely with this smart switch.,Smart Home,29.99
e33a00ff-8bcc-4735-a156-e42aa3a51773,Peanut Butter Chocolate Chip Bars,Chewy bars made with peanut butter and chocolate chips.,Food - Snacks,4.59
571faa85-cdf1-4ba7-921d-4540f159f7c5,Cheesy Cauliflower Bake,"A frozen cheesy bake made with cauliflower, great as a side dish or a vegetarian meal.",Food - Frozen Vegetables,5.49
32c5573a-181c-4045-ae1e-318855c87c21,Classic Cheesecake Mix,"A simple, no-bake cheesecake mix to create your own delicious cheesecake.",Food - Desserts,4.99
7de97d63-ddb5-4c68-920b-b437fd0d0aca,Honey Sriracha Chicken Bites,"Frozen chicken bites coated in a honey sriracha glaze, spicy and sweet.",Food - Frozen Foods,7.99
975e02c0-6947-4daf-96c2-2f0a9a7e5cda,Travel Eye Mask with Ear Plugs,Comfortable eye mask that includes noise-canceling ear plugs.,Travel,15.99
4333ac22-84d9-46a8-8ebd-6fd15c71d47c,Maple Bacon Jerky,Savory bacon jerky coated with maple flavoring.,Food - Meat,6.99
07328b75-1af5-46fb-b784-c185d605f332,Strawberry Banana Smoothie Pack,Frozen smoothie pack with strawberries and bananas.,Food - Frozen,4.99
cff46225-2f01-4a6c-8d00-2a8dfa165b66,Graphic Print Leggings,"Trendy leggings with a unique graphic print, versatile for workouts and casual wear.",Clothing - Activewear,29.99
2abf6ace-b717-428f-8dc4-bbfaa9eda3e8,Portable Ice Maker,Compact ice maker for creating ice at home or in offices.,Kitchen,199.99
5cb4f8bd-35f8-4a1a-891f-474ca512346f,Non-Stick Baking Sheets,Set of baking sheets for effortless baking.,Kitchen,29.99
11552004-3593-406f-a2a7-ad03a333f0e3,Chocolate Fudge Ice Cream,Rich and creamy chocolate fudge ice cream for dessert.,Food - Frozen Desserts,5.99
8d122fa1-651a-4b04-a6ca-903591187a90,Durable Hiking Boots,Comfortable and rugged boots designed for hiking.,Footwear,89.99
853e59af-d398-4f9a-8f20-f3bd1e4cbdda,Garden Tool Set,Complete set of gardening tools for all your needs.,Garden,34.99
e5f1a05d-1699-472d-9260-68ceb512a121,Mango Salsa,Fresh mango salsa with a hint of lime for a zesty topping.,Food - Condiments,3.49
9f6d6dba-ef9c-479c-b9f4-a6b0be3183cf,Sweetened Condensed Milk,Rich and creamy milk perfect for baking or desserts.,Food - Baking Goods,1.89
4df8cf4c-a688-4fe1-bdc3-58c6113da33d,Multi-Functional Rice Cooker,Electric rice cooker with multiple cooking settings for perfect rice.,Kitchen,49.99
dfce900f-19bb-4139-9bce-8affda19214e,Chocolate Chip Cliff Bars,Nutritious energy bars packed with chocolate chips.,Food - Snacks,2.49
3313570a-abb3-47a0-990c-c7626a8d9a4b,Frozen Hash Browns,"Shredded potatoes, perfect for breakfasts.",Food - Frozen Foods,2.99
ce30bb4b-c679-4df0-a409-0e0491e86738,Teriyaki Tofu Stir-Fry,Tofu stir-fried with fresh vegetables in teriyaki sauce.,Food - Prepared Meals,7.49
18976c24-38e2-4ee9-820f-2fe9c42ac947,Protein Powder,High-quality whey protein powder for muscle recovery.,Fitness,44.99
fc63131d-839b-4e6d-889b-8bd368a0c4c8,Lightweight Rain Jacket,"Water-resistant jacket ideal for outdoor activities, featuring a packable design.",Clothing - Outerwear,79.99
b200051f-44c6-4e24-810d-3c6b663df06a,Coconut Granola,Crunchy granola mixed with coconut flakes.,Food - Snacks,4.19
0b839c1b-3487-4340-8301-81d557b4761e,Maple Almond Yogurt,Creamy yogurt made with maple and almond flavors.,Food - Dairy,1.89
8e5b6807-ff31-4f1b-a5a5-e64ab662abdd,Baked Falafel,"Crispy baked falafel balls, perfect for salads",Food - Vegetarian,5.49
6e30df2b-1fb6-4255-8193-080f12629dac,Compact Hair Dryer,Lightweight hair dryer with multiple speed settings.,Beauty,29.99
ea2e837c-fd4d-442f-8a46-d2d5dfdcc37d,Travel Luggage Scale,Digital scale to avoid overweight baggage fees.,Travel,14.99
3eb173cb-e578-4401-9a2f-fd05a9a9492f,Coconut Oil,Versatile organic coconut oil for cooking and baking.,Food - Oils & Vinegars,6.49
d4cfb606-41fa-45c9-aba0-9fb292676e3a,Pumpkin Waffles,Delicious waffles infused with pumpkin and spices.,Food - Breakfast,4.49
ee5ba46a-bbb7-4314-bc6d-b6a6411b1f96,Sunglasses,Polarized sunglasses with UV protection.,Accessories,29.99
831323bf-c4d8-4981-8a06-cc7289ccd600,Classic BBQ Sauce,Smoky and sweet BBQ sauce for grilling and dipping.,Food - Condiments,2.79
06048902-0bae-4b80-a285-e2fa613eff6e,Apple Pie Filling,"Sweet and spiced apple filling, perfect for pies.",Food - Canned Goods,3.49
ecaa76fe-3848-4c97-ba89-6cf2067ec0a0,LED Strip Lights Kit,DIY LED strip lights with remote control.,Home,29.99
a3fb8aa2-ec45-4ccf-84ce-7d1b226558f4,Motorcycle Phone Mount,Universal mount for smartphones on motorcycles.,Automotive,14.99
a73ddf96-ef9c-484f-b57e-d8453baa3768,Creative Puzzle Game,Challenging and fun puzzle game for all ages.,Toys,19.99
36a7f215-1aaf-4931-8d1a-5e79278016d4,Coconut Oil,Versatile organic coconut oil for cooking and baking.,Food - Oils & Vinegars,6.49
7704f73c-3084-48ef-a4b5-365d84a88625,Tennis Racket,Lightweight tennis racket for beginners and advanced players.,Fitness,89.99
9d9bdff2-c5bd-4128-93f8-f4c7e7a9583c,Cheese Stuffed Jalapenos,"Spicy jalapenos stuffed with cheese, ideal for appetizers.",Food - Snacks,5.99
1efaf447-bb11-4fd6-a890-06e8ca8b06ce,Maple Bacon Popcorn,Savory popcorn flavored with maple syrup and bacon bits.,Food - Snacks,3.49
d1506fec-8ad7-441f-a6f2-34e3b4f62e61,Cranberry Almond Biscotti,Crispy and delicious biscotti flavored with cranberry and almond.,Food - Bakery,4.19
c9f54e53-9a72-4903-9bad-3ebd3608a193,Plant Watering Spikes,Automatic watering devices for potted plants.,Garden,12.99
427cdeee-3f51-4532-9d23-f35c9d9c3f2d,Mediterranean Couscous Salad,"Couscous salad with cucumbers, tomatoes, feta, and olives, ready to eat.",Food - Salads,5.49
a802f9c9-a83e-4950-a8b0-5ef257ec6563,Shatterproof Wine Glasses,"Durable, unbreakable wine glasses for outdoor use.",Outdoor,24.99
abe969a4-5dfe-40cb-9560-c0714f417280,Whipped Cream Cheese,"Light and fluffy cream cheese, perfect for bagels or cooking.",Food - Dairy,2.99
6838f47c-11e5-4c08-91d3-f80f6a1107e2,Mashed Sweet Potatoes,Creamy mashed sweet potatoes with a hint of cinnamon.,Food - Sides,3.99
68c6f0c8-cd58-4a95-8277-f1422515d5c9,High-Speed HDMI Cable,Durable cable for connecting devices with high-definition video.,Electronics,12.99
9448c30b-5b5a-444b-8c7d-d60793b47bf5,Cinnamon Spiced Almonds,Crispy almonds coated with cinnamon and sugar for a sweet and crunchy snack.,Food - Snacks,5.99
9fbf881d-ac16-44ca-ab4f-75d922e7cc7e,Cucumber,"Fresh and crunchy cucumbers, great for salads.",Food - Produce,0.99
e12df91b-152e-4dcf-941a-e3f6d0efeb5e,Tattoo Kit,Complete tattoo kit for beginners and professionals.,Art Supplies,99.99
f890136e-49d3-4e5e-86a2-a40a0b43f602,Peach Slices (canned),"Juicy peach slices in syrup, perfect for desserts.",Food - Canned Goods,2.49
5a89ca07-14a2-47bd-b6d2-52231e8873f4,Beef Tacos,"Pre-seasoned beef mix for delicious tacos, just heat and serve.",Food - Meat,5.49
f4199671-5df8-4f64-9c4c-84851d2e8493,Coffee Maker,Single-serve coffee maker with a built-in grinder.,Kitchen,89.99
0c145bba-c2fe-447d-8504-775481cb90eb,Peanut Butter Pretzel Bites,Crunchy pretzel bites filled with peanut butter,Food - Snacks,4.19
04f5b2fa-6780-495c-9571-da3c47e33d17,Reusable Snack Bags,Eco-friendly reusable bags for snacks.,Kitchen,14.99
79450238-9674-45b4-a1fa-7b1fae8155cf,Digital Alarm Clock,Snooze function and LED display for easy reading.,Home,19.99
7088f27f-dc39-4308-948b-be62dc303fb5,Smart Fitness Scale,Bluetooth scale that tracks body composition through an app.,Fitness,49.99
d13631c7-9af7-4c61-bbc3-ade72b3dd40b,Teriyaki Stir-Fry Sauce,Savory teriyaki sauce for stir-frying veggies or meats.,Food - Condiments,3.49
29e1398f-627b-4a4a-b230-c3e9190bdc25,Miso Dressing,Flavorful dressing made with miso paste,Food - Dressings,3.49
7df9eace-b615-4493-902f-c734d8f4e71a,Face Mask Set,Set of five reusable fabric face masks.,Health,19.99
96240af8-e915-4101-b357-63e8f18009c9,Sporty Cap,Stylish cap to complete your athletic look.,Clothing - Accessories,15.99
93a5d845-4ac1-4653-b72b-526dfebdbe14,Window A/C Unit,Energy-efficient window air conditioner for cooling.,Home Appliances,299.99
edcccd51-9f03-4015-bd45-a75196575239,Graphic Print Leggings,"Trendy leggings with a unique graphic print, versatile for workouts and casual wear.",Clothing - Activewear,29.99
fc65d81e-2b1d-4556-b121-a0f872b7cfa7,Educational STEM Kit,Hands-on experience with science and engineering projects.,Toys,35.99
fc5e0dc8-8601-48cf-9d11-27f27f8402de,LED Desk Lamp with USB Charging,Stylish desk lamp featuring a USB charging port.,Office,39.99
2203ffd5-02e7-4c5f-829b-36355a1ba648,Infrared Thermometer,Non-contact thermometer for checking temperatures instantly.,Health,39.99
d884b5bc-45ee-450c-9c7a-81426319d936,Personalized Cutting Board,Custom cutting board made from high-quality wood.,Kitchen,34.99
cb5cc12e-9701-4ccc-ba64-2f53ed25f800,Dark Chocolate Raisins,Juicy raisins coated in rich dark chocolate.,Food - Snacks,3.49
dfd16e2c-b109-4f5c-b312-c8d642ab006a,Vegan Caesar Dressing,"Creamy vegan dressing made with cashews, perfect for salads.",Food - Condiments,3.99
c93af411-6d38-439a-9a16-0f1be5d1e532,Corn Tortillas,"Soft and warm corn tortillas, perfect for tacos and burritos.",Food - Bakery,2.49
a052022f-132a-40e5-82d4-177ed36df829,Zesty Garlic Hummus,Creamy chickpea dip infused with zesty garlic flavor.,Food - Snacks,3.99
23634cbc-40bb-4f0a-b764-c4393865c509,Turmeric Ginger Tea,A soothing tea blend with turmeric and ginger for wellness.,Food - Beverages,3.29
d5ca1ff8-7aeb-4f4e-bace-71a6c8bcca41,Portable Solar Path Lights,Eco-friendly solar lights for pathways and gardens.,Outdoor,39.99
b0268200-f7fe-4ecd-a933-fadd9e63c1c1,Beef Enchilada Casserole,Hearty casserole with beef and enchilada sauce.,Food - Prepared Meals,8.99
43f43bf2-23b0-45f0-8dac-ddf2ea15850d,Wooden Kitchen Utensil Set,Eco-friendly utensil set made from natural wood.,Kitchen,19.99
4425c0f6-0a8f-4598-9403-c06f6ef96e27,Mango Sticky Rice Dessert,Sweetened sticky rice served with fresh mango and coconut sauce.,Food - Frozen Desserts,4.5
47969ef1-68c6-4ca4-874b-cf7beaa5a956,Roasted Vegetable Medley,A mix of frozen roasted vegetables for an easy side dish.,Food - Frozen Foods,3.99
0c064edc-8db1-46c5-bdaf-87a35522323e,Honey Garlic Shrimp,"Shrimp marinated in a honey garlic sauce, ready to cook.",Food - Seafood,8.49
b39e6364-ac4d-4377-ab2e-6825f2d2a8be,Teriyaki Stir-Fry Sauce,Savory teriyaki sauce for stir-frying veggies or meats.,Food - Condiments,3.49
0e7682f8-ee8a-4902-a878-faf4345ef9bf,Chickpea Pasta,Healthy pasta alternative made from chickpeas,Food - Pasta,4.19
142aa9a6-52de-480e-a6e1-93c0d1271255,Coconut Oil,Versatile organic coconut oil for cooking and baking.,Food - Oils & Vinegars,6.49
b2b6d5bd-c326-449b-9f81-dae73fb586c7,Californian Raisins,"Sweet dried raisins, perfect for snacks or baking.",Food - Dried Fruits,3.19
5a35f4db-c08a-44d4-9180-8cef0f11d117,Savory Oats,"Instant oats with a savory twist, such as herbs and spices.",Food - Breakfast,2.49
9d4a2a00-4e50-4d54-92a4-f4bfa334df6c,Almond Milk Yogurt,"Creamy yogurt made from almond milk, vegan-friendly.",Food - Dairy Alternatives,1.99
3a8b6422-a678-408a-948d-295eb66da385,Sporty Leggings,Functional leggings designed for maximum comfort during workouts.,Clothing - Activewear,39.99
110d9228-9788-4640-813a-0881a204a211,Sports Windbreaker,Lightweight windbreaker for outdoor activities.,Clothing - Outerwear,44.99
79ec2e67-d24c-48aa-8758-9a0377524b1f,Smartphone Projector,DIY projector that magnifies your smartphone screen for movie nights.,Electronics,29.99
3db48b0d-8b5b-4822-9f7f-977b2664f8ea,Garden Kneeler and Seat,Convertible kneeler and seat for gardening comfort.,Garden,39.99
b7741cc1-2330-456c-aec9-30b86eb95cbf,Digital Drawing Tablet,Tablet for digital drawing and illustration work.,Art Supplies,79.99
fadc21d7-2495-40af-9596-bcda87bf2d83,Instant Mashed Potatoes,Quick and easy side dish with buttery flavor.,Food - Sides,1.79
5ef4cc38-6526-41e9-abbf-31b5920de7cb,Vegetable Spiralizer,Create spiraled vegetable noodles easily for healthy meals.,Kitchen,19.99
acffc24a-a807-4e6b-b218-63fe377f08b6,Multi-Purpose Plant Care Tool,"All-in-one tool for measuring soil moisture, light, and pH.",Garden,24.99
cfd8bb7f-4aa7-49a4-bd88-1b2df253d05b,Whole Wheat Pasta,Nutritious and hearty pasta made from whole wheat flour.,Food - Grains,2.49
3b457d61-985c-45e3-8cbb-80c745f88125,Banana Peanut Butter Smoothie,Frozen smoothie mix with bananas and peanut butter for a quick drink.,Food - Frozen Foods,5.49
994e9ba3-646b-4fba-a60f-2421853a790c,Dish Rack,Collapsible dish rack for kitchen countertop use.,Kitchen,24.99
