id,product_name,description,category,price
153876b1-1fbe-42d9-8fd5-d258e79c57a4,Digital Drawing Tablet,Tablet for digital drawing and illustration work.,Art Supplies,79.99
b9edaae4-22bb-4a25-a63e-7cb1b9ef1db7,Customizable Wall Calendar,Personalize your calendar with photos and special dates.,Office,24.99
a3e9296c-3d26-4a00-8ba9-2802cbc7dead,Portable Camping Stove,Compact camp stove for outdoor cooking.,Outdoor,49.99
43ff0729-57d9-4002-90f8-0a40710b1ee6,Safety First Aid Kit,Comprehensive first aid kit for home or travel emergencies.,Health,29.99
e905b1e9-288e-4ab6-858a-6aa1f88a1578,Instant Mashed Potatoes,Quick and easy side dish with buttery flavor.,Food - Sides,1.79
cae83d91-656e-40ef-be07-b37e6e980e46,Whole Wheat Pasta,Nutritious and hearty pasta made from whole wheat flour.,Food - Grains,2.49
18f369b4-f8c5-4dfd-9a88-399cc317a51f,Chipotle Lime Salsa,Spicy salsa with chipotle and lime for a zesty kick.,Food - Condiments,3.99
7f4ca9b6-f09d-4be8-bbff-5a6bc55e3ba4,Oven-Baked Cheese Crisps,Crispy cheese snacks that melt in your mouth.,Food - Snacks,3.99
d15dca7a-da0a-42fc-8e33-f6c27bdbbca0,Teriyaki Chicken Bowl,Ready-to-eat chicken bowl with teriyaki sauce and rice.,Food - Prepared Meals,6.49
7e28c10e-5ab6-4f93-92f5-d2e45deb1228,Ranch Dressing,"Creamy ranch dressing, perfect for salads and dips.",Food - Condiments,2.59
3cad098d-2708-4dc5-b45d-14e8bb7805b5,Stainless Steel Travel Mug,Insulated mug to keep drinks hot on the go.,Kitchen,19.99
4dab8d52-e1ab-4076-a0c9-b3c3652ad366,Portable Bluetooth Speaker,Compact Bluetooth speaker with rich sound quality.,Audio,49.99
62959cf3-c5cd-4cca-bd55-822a73f7effb,Sliced Ham,"Delicious and fully cooked sliced ham, ready to eat.",Food - Meat,5.49
17c0689c-8f20-4199-ae0f-2607e59acd08,Streaming Device,HD streaming device for accessing popular services.,Electronics,49.99
79331927-bb47-4ce1-950a-d9f5cf450754,Organic Baby Carrots,Fresh and crunchy baby carrots ready for snacking.,Food - Fresh Produce,2.99
bdb78f30-7966-4709-b0e0-23f1e80a91a5,Rice Noodles,"Thin rice noodles, ideal for stir-fries and soups.",Food - Grains,3.49
62c2fa23-8bef-49eb-a28d-5d5cd69bfcda,Chipotle Sauce,Spicy sauce made with chipotle peppers,Food - Condiments,3.29
6a06aa00-7d98-4741-b2ca-0711a938f349,Non-Slip Yoga Socks,Yoga socks designed to provide better grip and stability.,Fitness,12.99
84134710-ae90-4d45-8b9b-23ba82c39cf6,Home Cleaning Robot,Automated cleaning robot for hassle-free home maintenance.,Home Appliances,249.99
974e6ee9-67e4-4634-9bde-b413687b7c55,Pasta Primavera Kit,Quick meal kit with pasta and fresh vegetables.,Food - Meal Kits,7.49
a1dc5191-ba99-4def-9649-7288137bc58a,Quality Chef Apron,Durable apron to keep clothes clean while cooking.,Kitchen,19.99
40d8666e-57ad-4747-8521-30dae4e8b420,Wi-Fi Enabled Smart Light Switch,Control your lights remotely with a smartphone app.,Smart Home,24.99
34a4c122-2bd8-4ff7-a829-ec739b957783,LED Flashlight,Bright LED flashlight with adjustable beam.,Outdoor,19.99
baa06cd2-d26f-45d4-88cc-b0d2f3b6fda7,Smoked Paprika,Add a smoky flavor to your dishes.,Food - Spices,2.99
b03c3e13-f460-4c58-9160-4ba68e5f6e89,Salsa,"Fresh and zesty salsa, perfect for nachos.",Food - Condiments,3.49
83781732-cbd7-4c1c-8d02-6ddd0bbd0f00,Crispy Potato Tots,"Golden brown potato tots, crispy on the outside and fluffy inside.",Food - Frozen Foods,3.69
12ad71fe-946b-4093-ba38-9fa3db3ee128,Electric Air Pump,Fast and convenient air pump for inflating toys and furniture.,Outdoor,29.99
60f5e241-4031-473c-957c-769d61096720,LED Disco Ball Light,Fun light that creates a disco atmosphere for parties.,Home,19.99
73f37875-6f4c-41b8-be78-a3706280b6b1,Sriracha Chili Sauce,Spicy chili sauce with garlic and sugar for a flavor kick.,Food - Condiments,2.79
20a6a62f-548c-4897-be3d-02102a0249b3,Drone,Beginner-friendly drone with HD camera.,Electronics,249.99
c3e7c391-b92c-46a5-86e3-56a5c0769466,Smoked Paprika,Add a smoky flavor to your dishes.,Food - Spices,2.99
2d190bde-43b7-4522-acd3-2793f6c9a366,Black Bean & Corn Salad,"A fresh salad made with black beans, corn, and a zesty dressing, great for summer cookouts.",Food - Salads,3.99
adeb6d08-4180-4ae5-96cd-04c9eb6528da,Wire Shelving Unit,Adjustable shelving unit for home or garage storage.,Home,69.99
74e20752-435e-4f87-96e6-e52c9b6d1ca4,Smart LED Light Strip,"Customizable RGB LED light strip, perfect for mood lighting.",Home,29.99
b6d7fcc6-741e-4118-bfe4-6aeae48c3ff2,Honey BBQ Ribs,Tender ribs smothered in a honey barbecue sauce.,Food - Meat,12.99
77e537f1-62e9-4535-98fb-43fa72e7befa,Miso Soup Starter,Miso paste for making traditional Japanese miso soup.,Food - Soups,2.99
1339610d-8ad4-4a3f-b05a-732537f47228,A-Line Skirt,"Classic A-line skirt that flatters every figure, perfect for work or play.",Clothing - Bottoms,35.99
eee4aa94-8ee5-4a4f-a5ea-afd5bc51170a,Italian Sausage and Peppers,A flavorful blend of Italian sausage with sautéed peppers and onions.,Food - Meat,8.99
b8d30835-7090-4603-90d9-22dc383e9f2d,Coconut Lime Rice,"Flavorful rice mixed with coconut and lime, a tropical side dish.",Food - Sides,2.99
75a2aab0-7e99-4898-a087-d124410f1b6b,Foot Massager,Electric foot massager with heat settings.,Health,79.99
05544e59-e6f6-421a-9a9f-47a26cd5f7d9,Kids' Outdoor Explorer Kit,Fun kit for aspiring explorers with binoculars and a compass.,Toys,24.99
a3abda50-7803-4c06-a77f-e269f3be46bd,Almond Milk Yogurt,"Creamy yogurt made from almond milk, vegan-friendly.",Food - Dairy Alternatives,1.99
d95058b2-8d2b-4d1c-be93-963d8953bc52,Cinnamon Ice Cream,"Creamy ice cream with a warm cinnamon flavor, perfect for dessert.",Food - Frozen Desserts,4.99
c02ede2c-0daa-4c1e-88ea-3ca7193fc308,Classic Baseball Cap,A timeless baseball cap that adds a sporty touch to any outfit.,Clothing - Accessories,24.99
02dc589c-a639-4247-ae92-759b577ca1c5,Creamy Garlic Dressing,"Rich and creamy dressing with garlic flavor, perfect for salads.",Food - Condiments,3.99
7d15b3b5-2855-48ad-934f-6e20c22ede8b,Compact Shoe Rack,Space-efficient shoe rack to keep entryways organized.,Home,34.99
a7508e6a-8187-4d47-912b-204c55908ebe,Almond Butter Crunch Bar,Nutritious snack bar made with almond butter and protein.,Food - Snacks,1.99
004761b0-0e63-42b8-865b-f28808c77e43,Electric Knife,Cordless electric knife for effortless slicing.,Kitchen,39.99
6987c531-1478-4aa9-8c31-e54f86b69c60,Bamboo Utensil Set,Sustainable bamboo utensils for cooking and serving.,Kitchen,14.99
1c110c78-b505-432d-ae53-4f44cd7c84fd,Sun Protection Clothing,UV-blocking clothing for outdoor activities.,Clothing,44.99
0468bd50-7e97-4aff-b43a-05842c2bcc47,Organic Coconut Flour,Finely ground flour from dried coconut meat.,Food - Baking,5.49
259895e2-6b2b-40b4-b5a4-c592d6c19545,Baby Monitor,Video baby monitor with night vision.,Baby,79.99
3617342e-f099-49d9-80b4-5ef7daa8428a,Aeropress Coffee Maker,Portable coffee maker for rich brews on the go.,Kitchen,29.99
efc397fa-5fc0-4b8c-ab86-a184b2b60d97,Nail Polish Set,Assorted nail polish set for vibrant nails.,Beauty,25
3f917bed-28dc-4a02-a632-3eb703f028b5,Comfort Flats,Everyday flats that combine comfort and style.,Clothing - Shoes,44.99
4600d4f4-a323-49a9-a381-f97959c3939a,Garden Tool Set,Complete set of gardening tools for all your needs.,Garden,34.99
fcab2767-f15d-4896-9940-8098a82cca9f,Skincare Set,All-natural skincare set for daily use.,Beauty,54.99
0de60388-c1f9-4416-bcba-1089031b99e5,Portable Bluetooth Keyboard,Compact keyboard for tablets and smartphones.,Electronics,39.99
3f9d04fd-b786-4bda-bbc8-f3cdf192ad9d,Silicone Baking Molds,Set of flexible molds for baking cakes and pastries.,Kitchen,15.99
56a108df-4e01-4295-b8e4-7605cafdad20,Wireless Earbud Silicone Covers,Soft silicone earbud covers for comfort and fit.,Accessories,9.99
4e06cb2d-978e-4097-a92a-adddae6727db,Car Seat Organizer,Storage solutions for keeping your car tidy and organized.,Automotive,14.99
d659e5bb-8258-443d-89de-b6987fc7a041,Chocolate Chip Cookie Mix,Everything you need to bake delicious chocolate chip cookies.,Food - Baking,2.49
8ba53778-f62b-47d4-9649-171512e6544c,Tahini,Creamy tahini made from ground sesame seeds.,Food - Condiments,5.49
cb95eac4-430c-4535-b6d9-030a1050c406,Pineapple Teriyaki Chicken Mix,A perfect blend of pineapple and teriyaki for stir-fry.,Food - Meat,6.99
90515dbb-51e0-41df-9e82-3c176aae5215,Scent Diffuser Oil,Essential oil blends for a soothing atmosphere in your home.,Home,14.99
ab0291e3-5672-4472-a431-920d369911cf,Chunky Knit Sweater,Cozy oversized sweater perfect for chilly days with a textured knit design.,Clothing - Tops,59.99
f0bff806-c879-408d-b189-006cbd10f4ff,Herbal Tea Set,Assorted herbal tea bags for relaxation and wellness.,Food,19.99
6c74a854-a0c4-4922-a120-3f3dbc6ba9fd,Organic Quinoa Salad,A refreshing salad made with quinoa and seasonal veggies.,Food - Prepared Meals,5.99
91025c55-a0e7-4c67-85b6-6963d08db886,Pecan Pie Filling,Sweet and nutty filling for delicious homemade pecan pie.,Food - Baking Goods,3.99
641e29c3-ee46-43e1-9e6b-82c3db6b2438,Chocolate Coconut Protein Balls,No-bake protein balls with chocolate and coconut flavors.,Food - Snacks,2.99
5cb9d8be-d815-4d1c-833e-4c36a4276f17,Wine Decanter,Elegant glass decanter for aerating wine.,Home,34.99
5cb3f630-0e60-4a88-b078-99466f10522f,Window Bird Feeder,Suction cup bird feeder for close-up bird watching.,Outdoor,19.99
e20f1b76-a39a-421a-b61e-78fbf8b6802b,Garden Vegetable Soup,"A hearty soup filled with vegetables and herbs, perfect for a light meal.",Food - Canned Goods,3.29
08cde4bb-b97a-423b-9846-932f00dd4f03,Veggie Burger Patties,Delicious veggie burger patties for grilling or frying.,Food - Meat Substitutes,5.99
37ef86ea-9450-46b9-86ba-ddfced2b5378,Harvest Grain Salad,"A hearty salad with grains, dried fruits, and nuts.",Food - Salads,5.49
bdf81a5b-89ce-4d7f-a0f8-8912ab48f817,Organic Fruit Salad,"Fresh fruit salad, ready to eat and refreshing.",Food - Produce,4.49
b09e76d9-d343-4fb4-abbf-915e214ee1cc,Chocolate Chip Cliff Bars,Nutritious energy bars packed with chocolate chips.,Food - Snacks,2.49
eb0a14ca-0859-46bd-bcbd-816b066a2413,Portable Charcoal Grill,Compact charcoal grill perfect for tailgating.,Outdoor,89.99
e73a1381-a287-4663-b070-625dd3dadd96,Organic Blueberries,Fresh organic blueberries perfect for snacking or baking.,Food - Fruits,5.49
e5ac0fd4-47f0-4be7-8cdb-0802af666b6d,Lemonade Mix,Sweetened powder for refreshing lemonade.,Food - Beverages,1.99
43fbeddb-a954-4e28-9926-863c5fecc8e3,Garlic Herb Marinade,"A savory marinade for meats, perfect for grilling.",Food - Marinades,3.29
2a350679-fe83-4917-a4af-4d5cc5092e9c,Handmade Leather Journal,Beautiful leather-bound journal for writing and sketching.,Books,39.99
631bc4cb-190a-41fb-b137-b088e547bbbb,Electric Stool Heater,Heated stool cover for extra comfort during winter.,Home,29.99
08ffd5f6-e7dc-4222-b3cc-9d150d8f15e9,Coconut Oil,Versatile organic coconut oil for cooking and baking.,Food - Oils & Vinegars,6.49
0a173f84-d7a8-4964-a7c9-841a110d4d20,Garden Kneeler and Seat,Convertible kneeler and seat for gardening comfort.,Garden,39.99
9cb52489-7d82-4f81-a265-f2a1afbe6a74,Almond Joy Munch Bars,"A delightful mix of chocolate, coconut, and almonds in a snack bar.",Food - Snacks,1.39
36dc6ee7-4222-401f-ae86-7d2bc7bf6d9c,Kids' Gardening Kit,Complete set designed for children to learn gardening.,Toys,24.99
4e77ec18-6474-4d0d-a359-a1605a046342,Maple Bacon Jerky,Savory bacon jerky coated with maple flavoring.,Food - Meat,6.99
201731b5-8c6b-4de0-9455-999057eb7eb9,Organic Almond Flour,Finely ground almonds for baking or cooking,Food - Baking,6.99
8f85bd0f-3793-478c-bb16-afbfffcb9b36,Sustainable Wooden Toys,Eco-friendly toys for learning and imaginative play.,Toys,29.99
27ca01a0-258d-4952-85a3-fd0fd86dea85,Safety Pin Dispenser,Handy dispenser for quick access to safety pins.,Office,5.99
26cc4508-b214-460b-b753-ff0d89ef7167,Weighted Jump Rope,Adjustable weighted jump rope for workouts.,Fitness,15.99
692084b9-1f4b-49ca-b24f-61f21615ff6a,Rice Cakes,"Light and crispy rice cakes, a perfect low-calorie snack.",Food - Snacks,2.29
14ccde50-2f52-45e4-bd30-834ff7d4fefe,Electric Pressure Cooker,"Multi-function pressure cooker that can sauté, steam, and slow cook.",Kitchen,89.99
671fdc16-f556-4524-b370-644ba9ceaf00,Fitness Jump Rope,Durable jump rope for cardio workouts.,Fitness,15.99
59dd4d59-e0ab-45ee-967e-8065abcc8576,Mixed Berry Smoothie Pack,"Frozen berries blend perfect for smoothies, just add yogurt.",Food - Frozen Food,5.99
39426bcc-675a-4137-b1bd-0f900c539f60,Roasted Vegetable Medley,A mix of frozen roasted vegetables for an easy side dish.,Food - Frozen Foods,3.99
60ff20df-0929-485f-9e6a-b247875f4ac5,Weighted Jump Rope with Counter,Jump rope that counts your jumps for tracking workouts.,Fitness,14.99
9ed8ec62-a733-4f08-8457-1aef4a60bd21,Artisan Pickles,Tangy and crunchy dill pickles.,Food - Condiments,2.49
fe948ee5-46d5-456d-9455-75f59b8d9186,Herbal Tea Set,Assorted herbal tea bags for relaxation and wellness.,Food,19.99
ef831c38-1698-4779-97be-9f73385803c7,Outdoor Adventure Kit,Complete outdoor kit for camping and hiking.,Outdoor,89.99
d3fcb66c-1c6f-457c-9abb-55f74807aed1,Fruit and Nut Bars,Individually packaged bars made with dried fruits and nuts.,Food - Snacks,1.99
