id,product_name,description,category,price
802f733c-9d56-408a-bcb8-1b9b0490dd7b,Colorful Post-It Notes Set,Variety pack of sticky notes in different colors and sizes.,Office,9.99
fc5f67e1-2490-414c-be87-79674f951245,Ultra-Thin Laptop Sleeve,Sleek and protective sleeve for laptops and tablets.,Accessories,19.99
77877eaf-0006-484c-b853-d07c846515c8,Wall Art,Abstract canvas print to enhance home decor.,Home,45
cb29ca12-c396-41b9-b7a9-e144b95543e9,Sporty Cap,Stylish cap to complete your athletic look.,Clothing - Accessories,15.99
99d9b152-ea1c-443d-927a-1eb68eaf2734,Basil Pesto Pasta,"Pasta tossed with fresh basil pesto, simple and delicious.",Food - Prepared Meals,6.49
56b94a09-ba30-4539-8a1e-b4e10c102c2e,Roasted Garlic Pasta Sauce,A flavorful pasta sauce made with roasted garlic.,Food - Sauces,4.99
5221ba9c-60ec-4978-982e-5ed4d0e89376,Savory Oatmeal Cups,"Savory oatmeal ready to eat, great for breakfast or a snack.",Food - Breakfast,1.99
7aba0217-c478-47bb-a63d-e0ba8818404e,Stylish Combat Boots,Bold combat boots that make a statement with any outfit.,Clothing - Shoes,99.99
f3378fd0-aeb0-4426-9d16-fa603e88b5c8,Rice Pilaf Mix,Quick and easy rice pilaf mix for side dishes.,Food - Grains,2.59
9ecee6f1-63c3-49ac-84ba-62936ec0011a,Foldable Yoga Mat Carry Bag,Durable bag for carrying your yoga mat and accessories.,Fitness,18.99
7e16d3d1-6fb3-44cc-8944-19f72e3164d9,Peanut Butter Banana Smoothie,Smooth and creamy smoothie made with peanut butter and banana.,Food - Beverages,3.99
ea299609-ef46-4d92-9e63-a6428ec23bc5,Adjustable Kitchen Broom Stand,Space-saving broom holder for organized cleaning supplies.,Home,14.99
4a1a27a6-bff2-4bed-976e-d1eb3aa4fbde,Emergency Preparedness Kit,Complete kit for emergency situations including food and water.,Safety,99.99
97b30f05-ea23-471d-9e4a-d05bdf857758,Electric Butter Churn,Automatic churner for making butter at home.,Kitchen,49.99
1ec6801b-3a8b-48d5-960d-21bccf7b9d48,Peanut Butter Chocolate Chip Bars,Chewy bars made with peanut butter and chocolate chips.,Food - Snacks,4.59
cd22484c-a0c2-43a7-9a23-be4d8ead0d76,Radish Chips,"Crispy baked radish chips, a healthy snack alternative.",Food - Snacks,2.89
3de491a0-adb1-47e0-9890-f0e90e3f3693,Stuffed Grape Leaves,"Grape leaves stuffed with rice and herbs, ready to eat.",Food - Prepared Foods,5.79
98cce5c7-1a20-4e77-b4a9-23ade3084824,Kids' Educational Tablet,Learning tablet with kid-friendly educational apps.,Electronics,129.99
3e3a1d85-d29c-44e9-a55d-a18fc46d5a89,Guitar Tuner,Clip-on guitar tuner with LCD display.,Music,19.99
e17aa603-26e7-4cc1-9a96-8bbea7f4eca4,Smartphone Car Mount with Wireless Charging,Secure phone mount that wirelessly charges your device while driving.,Automotive,39.99
f84e1ee8-7f8d-406e-bd25-e1d8f36e3899,Mobile Workbench,Sturdy mobile workbench with storage options.,Tools,199.99
40980ea8-8f70-4673-bb18-4b3131ca3fd0,Cheesy Cauliflower Bake,"A frozen cheesy bake made with cauliflower, great as a side dish or a vegetarian meal.",Food - Frozen Vegetables,5.49
245efea5-fd78-466a-9071-ddbcd78a24dd,Portable Bluetooth Headphones,Wireless headphones with noise-canceling features.,Audio,79.99
aed322c2-12df-4128-b681-68a5a734d24c,Digital Kitchen Timer,Easy-to-read digital kitchen timer with alarms.,Kitchen,14.99
f3ce962b-35b9-4562-8114-f0b1524f00f6,Motorcycle Phone Mount,Universal mount for smartphones on motorcycles.,Automotive,14.99
3f3698cf-6958-4121-8e76-725260c048c4,Cauliflower Gnocchi,"Soft and pillowy gnocchi made from cauliflower, perfect with sauce.",Food - Frozen Foods,3.59
38783f4b-a4d0-4c8c-b218-4d348c08f00d,Kettle Chip Variety Pack,A crunchy collection of flavored kettle chips in a convenient pack.,Food - Snacks,3.99
9bd682a8-ef85-4267-a8d5-5e7761a0b083,Wireless Music Receiver,Stream music from your device to any speaker wirelessly.,Audio,19.99
735c8e6d-204f-4b7e-ab5e-654e124159b3,Kitchen Knife Sharpening System,Professional sharpening system for kitchen knives.,Kitchen,39.99
29e86f41-ef74-4bf3-8865-faf7ce0c8b2a,Car Vacuum,Portable car vacuum cleaner with strong suction.,Automotive,49.99
01d77a06-c7d5-480f-80ba-3721c31aa236,High-Top Leather Boots,Durable high-top leather boots for the stylish adventurer.,Clothing - Footwear,99.99
085855fc-2973-4e3e-b5dc-f129032010ba,Spicy Tuna Salad,"Ready-to-eat tuna salad with a spicy kick, perfect for sandwiches.",Food - Seafood,4.49
52cddad8-5c3e-4927-81c1-80f1c478751c,Spicy Thai Chili Sauce,A sweet and spicy sauce for dipping or cooking.,Food - Sauces,3.29
5aa6d3ae-7f00-4541-9dc0-d302f721b483,Portable Electric Fan,Compact fan for personal cooling at work or home.,Home,24.99
973d39ac-06df-4003-a9d9-2f3ac72d73b9,Cold Brew Coffee Maker,Brews coffee with a smooth flavor without bitterness.,Kitchen,34.99
8c92905a-3904-4f6a-8ca4-2fa5004d0181,Ergonomic Mouse Pad with Wrist Support,Comfortable mouse pad designed to reduce wrist strain.,Office,14.99
069afd40-b8dc-4b91-a0b5-fd34e675edce,Rice Pilaf Mix,Quick and easy rice pilaf mix for side dishes.,Food - Grains,2.59
fcdb22fe-a2be-4299-9314-3ffe003079ae,Portable USB-C Monitor,Lightweight and slim monitor ideal for dual-screen setups.,Electronics,199.99
b8dfe96b-b755-4996-8f07-bea384767d6e,Grass Fed Beef Patties,Juicy burger patties made with grass-fed beef,Food - Meat,9.99
eb4ecbda-c8b7-4cd8-b254-6e07e40cdc2d,Skincare Set,All-natural skincare set for daily use.,Beauty,54.99
bc65a38f-6600-43bb-b9c4-242f8678c82f,Flavored Rice Cakes,Light and crunchy rice cakes with a variety of flavors.,Food - Snacks,2.49
1171a0d5-9edf-481a-9ece-a25ff3d96f36,Electric Fondue Pot,Set for making fondue at home.,Kitchen,39.99
f63bf9e6-5697-46b4-b821-ecc1d0cdee29,Greek Yogurt,Creamy Greek yogurt packed with protein and probiotics.,Food - Dairy,1.99
a9b197db-97ed-40bb-9a6e-3dea883342b4,Garlic Naan Bread,"Soft and delicious garlic-infused flatbread, perfect for dipping.",Food - Bakery,3.99
75c42bff-d315-404f-bdec-c472d0f5a66a,Wild Rice & Quinoa Mix,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",Food - Grains,2.99
7c9f0569-d704-406e-8381-9f04ddc597b1,Whole Chicken,"A whole free-range chicken, ready for roasting.",Food - Meat,12.99
645ed29a-0452-40d7-8d28-ce3ca556fec0,Silicone Baking Mats,Reusable silicone mats for non-stick baking.,Kitchen,19.99
a4736401-8de5-4fc1-b666-4e7064e82b2d,Laptop Backpack,Water-resistant laptop backpack with multiple compartments.,Accessories,69.99
effc38ab-0028-473e-8cb5-28f0a52cf66b,Grilled Veggie Burgers,Delicious veggie burgers loaded with grilled vegetables.,Food - Meat Alternatives,6.29
7971c6ec-db4f-47c7-9c8c-423df481f9cb,Wild Rice Pilaf,"A mix of wild rice with herbs and spices, ready to serve.",Food - Grains,3.79
ef322259-c910-45c8-a714-d8b8f83096cf,Electric Screwdriver,Cordless electric screwdriver for home projects.,Tools,59.99
1f6b9fcf-e9c2-40eb-be4b-d75b74ef7c72,Wrap Jumpsuit,Chic wrap jumpsuit that flatters the body and is perfect for any occasion.,Clothing - Jumpsuits,54.99
f4063666-3dbc-4344-aa47-b3aec1d1a18a,Chia Seed Pudding Mix,Mix to create a delicious chia seed pudding in just a few minutes.,Food - Breakfast,4.19
404a8688-b1f3-4617-8721-fc1bb596dec0,Garlic Herb Grilled Chicken,Marinated grilled chicken breasts seasoned with garlic and herbs.,Food - Frozen Foods,8.99
da675f4f-3111-42a9-9d0f-3c925452f3e2,Portable Pet Water Bottle,Travel-friendly water bottle for pets on the go.,Pets,18.99
82328156-9239-40f3-b1d5-889717822f7e,Self-Watering Planter,Planter with self-watering feature for easy plant care.,Garden,24.99
810b6079-eca0-4e3d-8f3b-409707abc8d4,Pressure Cooker,Instant pressure cooker with multiple cooking settings.,Kitchen,89
e656a698-78c6-4007-90f0-414dc82b7aaa,Wire Shelving Unit,Adjustable shelving unit for home or garage storage.,Home,69.99
aa6304ae-2e9d-4aef-afe6-04701135aa3d,Kids' Gardening Tools Set,Fun and colorful gardening tools designed for children.,Toys,22.99
c8ef6fad-3d1a-4300-90c6-235b5b1b7cdc,Self-Watering Planter,Planter with self-watering feature for easy plant care.,Garden,24.99
67ca8458-6edf-44e1-9194-b6ffe1ee2f8e,DIY Organic Gardening Kit,Complete kit for starting your own organic garden.,Garden,39.99
c9a4ab1d-056f-4548-8d29-55ea86a93a41,Raspberry Lemonade Mix,"A refreshing drink mix that combines sweet raspberries and tart lemons, perfect for summer.",Food - Beverages,3.99
8b601469-5547-4324-911e-92a13cb38f91,Mini Projector,Portable projector with 1080p resolution for movies.,Electronics,169.99
c0cdfede-dc3a-40e4-8432-c9c8cfe43d60,Adjustable Yoga Mat Strap,Convenient strap for carrying yoga mats to class.,Fitness,14.99
fb262463-7c35-4583-a929-5295eb27ef97,Colorful Post-It Notes Set,Variety pack of sticky notes in different colors and sizes.,Office,9.99
c77c7d69-6135-43ca-9358-787369eee724,Portable SSD,"Fast and compact external solid state drive, 1TB.",Storage,129.99
430eb73c-99e0-42e0-b02f-f5d09e6596f3,Video Camera,1080p HD video camera with night vision.,Electronics,199
2cf87388-1607-4b70-9dee-82e6fe13aafd,Rice Pilaf Mix,Quick and easy rice pilaf mix for side dishes.,Food - Grains,2.59
a0a46c1f-1698-46d0-b203-000cdcc8cc19,Training Soccer Ball,Durable training soccer ball for practice.,Sports,19.99
86633873-e90d-4c41-b6a3-ef0b771446be,Set of Silicone Baking Molds,Flexible molds perfect for baking cakes and pastries.,Kitchen,15.99
de0a20e1-1557-45d1-b9d6-79388ece55b4,Pine Nuts,Nutty flavor perfect for pesto and salads.,Food - Nuts,7.99
e4825a8a-ec73-4802-9dc8-8aa474e52f18,Sports Water Bottle with Infuser,Bottle that allows you to infuse your water with fruits.,Fitness,19.99
32e2e1df-66fc-4262-8783-cd974ce78a60,Pet Grooming Gloves,Gentle grooming gloves for shedding pets.,Pets,9.99
eae90a5a-cbd4-4d24-a44b-2d5ff8be10b2,Sliced Provolone Cheese,Mild cheese great for sandwiches.,Food - Dairy,3.99
48089f5f-1fad-43a8-a2ee-c64bc79304ca,Organic Coconut Sugar,"A natural sweetener made from coconut sap, a healthier alternative to sugar.",Food - Baking Goods,4.19
48eb029c-fa63-4c1c-93de-dae4a70ba336,Crispy Chickpeas,Roasted chickpeas seasoned for a crunchy snack.,Food - Snacks,2.99
6f755130-db29-4b3d-b84d-ff6a025353de,Almond Butter Cookies,Soft cookies made with almond butter,Food - Snacks,4.49
6745b296-54a5-482f-9d25-fdce24160772,Oven-Baked Chicken Tenders,"Crispy and juicy chicken tenders, perfect for dipping.",Food - Meat,6.99
28bbbcf0-cc05-43de-ba90-e83f130d5325,Sports Water Bottle with Infuser,Bottle that allows you to infuse your water with fruits.,Fitness,19.99
1906e3d7-c35f-493d-b53d-a0bca6326d45,Peanut Butter Cookies,Soft and chewy cookies made with creamy peanut butter.,Food - Bakery,3.49
00711bd5-cf3d-42cc-8dba-effb3257fe0d,Kids' Building Blocks,Colorful building blocks for creative play.,Toys,19.99
94e4860b-15f3-42ee-9048-664fa87a25a8,White Rice,"Plain white rice, a staple for any meal.",Food - Grains,1.49
5768ccd3-e460-4902-8a54-95bdfe1a750a,Diced Tomatoes (canned),"Canned diced tomatoes, great base for sauces and soups.",Food - Canned Goods,1.49
57837a33-8e99-48fd-936d-f09069121b7e,Chicken Fajita Kit,All ingredients included for delicious chicken fajitas.,Food - Prepared Foods,8.99
901f10af-4b0f-482a-9e79-9e6394d91c7a,Rustic Italian Breads,Freshly baked artisan bread with a crisp crust and soft center.,Food - Bakery,3.99
f3377af2-0938-4607-820e-3ae3e51a61d2,Glass Tea Pot,Elegant glass teapot for brewing loose tea.,Kitchen,34.99
3dc4476c-c777-436b-96da-31d287cdb152,Sweet Chili Sauce,"A sweet and spicy sauce, great for dipping or cooking.",Food - Condiments,2.99
d86d5a90-1e67-4781-9100-73488f188408,Cinnamon Ice Cream,"Creamy ice cream with a warm cinnamon flavor, perfect for dessert.",Food - Frozen Desserts,4.99
5164b992-64da-4160-b177-2ee1dbd3718b,Cordless Electric Screwdriver,Rechargeable screwdriver with multiple bits for DIY projects.,Tools,39.99
4bf9b45b-06f6-431e-8546-e7d3135e20e7,Cinnamon Apple Sauce,Delicious apple sauce with a hint of cinnamon,Food - Canned Goods,2.49
8a4069db-20d9-47b4-89de-344e683c586d,Chic Ankle Strap Heels,Stylish ankle strap heels for a classy look at any event.,Clothing - Shoes,69.99
690616c5-f56d-4ff5-b754-04ba47011cfb,Suction Cup Hooks,Reusable suction cup hooks for hanging items.,Home,9.99
cfb79560-c177-4ae8-bb46-4df017637de2,Ginger Turmeric Tea,Herbal tea blend with ginger and turmeric for a soothing drink.,Food - Beverages,3.49
e0fee38a-f1c0-4b4d-854b-72de6f8b22da,Beard Grooming Kit,Everything you need for maintaining a healthy beard.,Grooming,34.99
be104f05-0ba8-45ca-808c-1591583d9292,Pumpkin Spice Muffins,Moist and flavorful muffins packed with fall spices and pumpkin puree.,Food - Bakery,3.99
f1de20cd-8669-45bb-9b8c-2359db35cd09,Caraway Rye Bread,Artisan bread with caraway seeds for added flavor.,Food - Bakery,4.79
107df8ee-89d7-44d7-afce-6a560cc14c51,Mango Chili Salsa,"A sweet and spicy salsa made with mangoes and a hint of chili, great with chips or grilled chicken.",Food - Condiments,4.29
93b040e0-77e1-46ef-84ed-a9b2fde9513a,Children's Art Set,All-in-one art set for kids to unleash creativity.,Toys,34.99
1e201401-1233-40f3-a61c-06a13cd81d6c,Eco-Friendly Disposable Plates,Compostable plates suitable for various occasions.,Kitchen,22.99
cb692d80-b98e-4646-b768-b25572f477c8,Multi-Function Smartphone Holder,"Versatile holder that can be used on desks, cars, and more.",Electronics,12.99
6524e751-1210-4b2a-868a-d708cea9c561,Red Lentils,Nutritious and quick-cooking red lentils.,Food - Grains,1.99
b6fc4da8-dd27-47b4-bb58-4184b320f908,Electric Toothbrush,Rechargeable electric toothbrush with smart timer.,Health,49.95
c128721b-4d1f-48a6-8db3-a2f7010ed622,Chocolate Chip Cliff Bars,Nutritious energy bars packed with chocolate chips.,Food - Snacks,2.49
225c0507-9e8d-41f4-b4ce-8b9fb0e420ae,Almond Butter Granola Bars,"Crunchy granola bars made with almond butter, oats, and honey, perfect for on-the-go snacking.",Food - Snacks,4.99
359401b2-d5b1-4bbc-bfe3-2692523e59f0,Wine Decanter,Elegant glass decanter for aerating wine.,Home,34.99
5f75d9b8-a150-4521-9992-5f232f2d6c19,Luxury Yoga Mat,"High-density, non-slip yoga mat for stability and comfort.",Fitness,39.99
072f067d-ca14-47f3-9f2a-f007d278ef4b,Ergonomic Gaming Chair,Comfortable gaming chair for long hours of play.,Gaming,199.99
d243c34c-2167-4388-9d60-76311df59f19,Incense Holder,Ceramic incense holder for a calming atmosphere.,Home,14.99
f34abf4f-5d8a-4b43-a35e-df334b42c0fc,Winter Knit Beanie,Cozy beanie hat to keep your head warm in the cold.,Clothing,14.99
a69afe9c-bd6f-48ca-9d4e-9b89d6e1348c,Smart Home Hub,Connect and control smart devices from one app.,Smart Home,99.99
037d70d7-d98c-4a4b-b43a-aaf900d0b0f4,Vegan Chickpea Salad,"Healthy salad made with chickpeas, vegetables, and a lemon dressing.",Food - Prepared Foods,3.99
6bcf2e0a-72df-4fde-9bdf-7fe0976e5c7b,Camping Tent,Spacious 2-person camping tent with waterproof cover.,Outdoor,79.99
d2a11461-ee61-4673-8a2d-59583d822e13,Cheesy Broccoli Soup Mix,Just add water for a hearty cheese and broccoli soup in minutes.,Food - Soups,2.99
34f8d0a1-4881-4130-a88c-9c1a1a2f3c81,Pet Travel Carrier,Comfortable carrier for small pets during travel.,Pets,39.99
64f82e20-c8e9-42e4-9b5c-eb6e83550932,Organic Almond Flour,Finely ground almonds for baking or cooking,Food - Baking,6.99
816bbb37-1906-44a5-8aa8-dbd9cc150354,Children's Garden Tool Set,Colorful and child-friendly gardening tools for little hands.,Garden,22.99
100c6b1d-6e28-4b54-a075-3eaa266687d5,Herbed Mushroom Risotto,"Creamy risotto made with mushrooms and herbs, perfect as a side dish or main course.",Food - Prepared Foods,5.49
a081e679-e6f7-4747-92a1-ab388c7fa9b4,Adjustable Kneeling Pad,Comfortable kneeling pad for gardening or home projects.,Garden,18.99
de3c5b3e-c96d-415a-af28-4e3900949b5e,Bird Feeder,Hanging bird feeder for backyard birds.,Outdoor,24.99
f3a20a22-9bd3-403d-8bc1-051acf26c63d,Electronic Drum Kit,Compact electronic drum kit for musicians of all levels.,Music,359.99
342058a7-3200-40be-b7ce-6e0a1ca6b084,Egg Noodles,"Wide egg noodles, perfect for casseroles and soups.",Food - Grains,2.29
ea7eb95b-8ce1-450b-a492-59fec3a39382,Throw Pillow Covers,Set of decorative pillow covers to enhance your home decor.,Home,22.99
3ef2bced-765b-4395-8785-964fc5471031,Vegetarian Chili,"Hearty chili made with beans and vegetables, a savory meal option.",Food - Canned Goods,3.99
ca5d200d-19d5-48af-98c2-364a5ba9a820,Portable Air Purifier,Compact air purifier to improve indoor air quality.,Health,69.99
d4cef43d-69a3-4dc7-8307-cbb0badc9545,Salt and Pepper Grinder Set,Adjustable grinders for fresh spices at the table.,Kitchen,19.99
c7ca083f-11c7-4574-9e53-89f7a8e34703,Classic Slim Fit Shirt,A tailored slim fit shirt for a polished look at work.,Clothing - Shirts,49.99
9c7001a3-875e-45e3-b83e-28e3f887d029,Tabletop Fire Pit,Compact and stylish indoor/outdoor fire pit for ambiance.,Outdoor,79.99
d851626b-66ed-44a0-b30f-6f2acf3beda0,Beard Grooming Kit,Everything you need for maintaining a healthy beard.,Grooming,34.99
e550a5ac-fecd-4f0a-a6a4-8611e8f44516,Digital Bullet Journal,Stylish digital journaling app for notes and organizing tasks.,Apps,24.99
f87a9460-2b9a-46e2-b024-e131850bc5af,Gardening Gloves,Durable gardening gloves with reinforced fingertips.,Garden,15.99
4e4512a4-8511-4237-84e2-9037c6464daa,Peanut Butter Granola,Crunchy granola full of peanut butter flavor and oats.,Food - Breakfast,4.99
cb1f83e3-2746-4876-855c-d714784bec5a,Zesty Cilantro Lime Dressing,A bright and zesty dressing perfect for salads and tacos.,Food - Condiments,3.29
5200bac1-c8c8-442a-b8d5-4c72b3673b1c,Organic Coconut Yogurt,Dairy-free yogurt made from coconut milk.,Food - Dairy,4.49
fec572bf-8406-43c0-93c9-e4614c3fc2ad,3D Night Light,Color-changing 3D night light for kids' rooms.,Home,19.99
b6e9d398-0ab9-4242-94ba-e8ca33d395a7,Garlic and Herb Cream Cheese,Spreadable cream cheese with garlic and herbs.,Food - Dairy,3.49
f7288e8e-5af1-4b9d-b301-b312466015bd,Smart Doorbell,Wi-Fi enabled doorbell with HD camera and two-way audio.,Smart Home,119.99
ebad8319-4469-4ddf-8605-c652bda7e655,Cinnamon Roll Protein Bar,Soft and chewy bar packed with protein and cinnamon flavors.,Food - Snacks,2.99
05c7118f-77ae-4a26-a7b2-f49d37944464,Bike Helmet,Lightweight bike helmet with adjustable fit.,Bicycles,34.99
c0c1df1f-706d-4f5b-b874-9bf9ac5db4f1,Frozen Spinach,"Chopped and frozen spinach, ideal for cooking and smoothies.",Food - Frozen Foods,1.99
fd3c05f2-0aa8-4bfb-baf8-686efcf47f9d,Non-Toxic Crayons for Kids,Safe and vibrant crayons for children's art projects.,Toys,10.99
9fefdd40-3759-4606-85c0-2b56c49d3283,Organic Blueberries,Fresh organic blueberries perfect for snacking or baking.,Food - Fruits,5.49
97cebfc5-e4b7-4a86-bdf0-2a9332cbb786,Wild Rice & Quinoa Mix,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",Food - Grains,2.99
a2e452c2-50ca-4eda-9a05-0eb1fb851b6c,Noise Reduction Headphones,Passive noise reduction headphones for focus.,Audio,39.99
5192b501-7c04-4d86-83e4-e4aa3577e119,Miso Soup Starter,Miso paste for making traditional Japanese miso soup.,Food - Soups,2.99
81aa2990-7481-41de-9916-95c80114b519,Chia Seed Pudding Mix,Mix to create a delicious chia seed pudding in just a few minutes.,Food - Breakfast,4.19
28f9318e-4462-42e8-876b-277a4a39e59a,Organic Whole Wheat Flour,High-quality whole wheat flour for baking and cooking.,Food - Baking Goods,2.99
a0ea9d7c-b4fc-4570-be52-fb5de5dd03f8,Tailgating Set,Complete set for grilling and tailgating fun.,Outdoor,89.99
c8794daf-fa8c-492b-ac44-e98a45520bb1,Chocolate Almond Milk,Rich and creamy almond milk with a hint of chocolate.,Food - Dairy Alternatives,2.79
82253ac3-34c2-4375-abde-806ee4bfcadd,LED Flashlight,Bright LED flashlight with adjustable beam.,Outdoor,19.99
19852010-9838-4fe8-a6d0-436d6244915c,Gardening Tool Belt,Convenient belt with pockets for easy access to tools while gardening.,Garden,22.99
9de829f1-e8ba-499e-a7a6-9e7417f24555,Comfort Flats,Everyday flats that combine comfort and style.,Clothing - Shoes,44.99
639208e7-7a61-4098-a9a4-b0b17729e0d8,Wild Rice & Quinoa Mix,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",Food - Grains,2.99
f23590a3-d897-499b-8ebc-76e05524b42f,Handmade Wooden Utensil Set,Unique handcrafted utensils for cooking and serving.,Kitchen,24.99
f8705033-c77e-4d5d-aba6-894f5576bfc4,Travel Makeup Organizer,Compact organizer for cosmetics during travel.,Beauty,25.99
b107e2c4-37b1-4423-82de-2f738576c35e,Screen Cleaning Kit,Safe cleaning solution and tools for electronics screens.,Electronics,15.99
301186cb-652e-4b4c-bbfc-599911c0f8dd,Granola Cereal,"Crunchy granola with oats, nuts, and honey.",Food - Breakfast,4.49
178fc74f-9296-4320-888d-4059885f31b2,Smart Water Bottle with Hydration Reminder,Bottle that tracks your water intake and reminds you to drink.,Fitness,39.99
420a292d-ee54-4d33-87c3-80e13ff6168a,Electric Rice Cooker with Steamer,Cook rice and steam vegetables simultaneously for healthy meals.,Kitchen,49.99
bcd6d22f-06b5-4cd4-9471-fae3ef2eed46,Garlic and Herb Rub,A seasoning blend of garlic and herbs to enhance any dish.,Food - Spices,2.29
029b196c-3e4c-45dd-a411-a6f02b2dc673,Chicken Breasts,Juicy and tender boneless chicken breasts.,Food - Meat,9.99
a63f8018-1a94-4c55-8936-54232ed27711,Foot Spa Bath Massager,Relax and soothe tired feet with this foot spa.,Health,59.99
d8508851-e686-4b59-81af-1208e810cba0,Herbal Tea Sampler Box,Assorted collection of herbal teas for relaxation and wellness.,Food,29.99
3cba28fb-8b79-402a-b62a-ccdf39cc12d5,Chipotle Black Bean Burger,"Spicy black bean burgers, great on the grill.",Food - Meats,4.99
facbdc5b-5077-44d5-b131-7caefd5780ac,Sous Vide Cooker,Precision cooker for perfect sous vide cooking.,Kitchen,79.99
11f2ffb4-f3b2-4de7-b162-3cf02cd5d7dc,Foldable Picnic Table,Lightweight and portable picnic table for outdoor use.,Outdoor,49.99
128c979e-2f46-45d9-b342-38a47560924e,Dog Frisbee Toy,Durable and soft frisbee designed for dogs to play with.,Pets,10.99
c768edfe-922a-4abc-a08c-6000a2ee2e03,Kids' Trampoline,Safe and fun trampoline for children.,Toys,139.99
22b0f4d9-01db-4a04-b3ce-4f40e4521719,Smoked Gouda Cheese,Rich and creamy smoked Gouda cheese perfect for snacking.,Food - Dairy,5.49
a06e46ae-3c35-411a-ab6a-52d0ef77e3ca,Vegetable Spring Rolls,Crispy spring rolls filled with vegetables,Food - Frozen Foods,6.49
4b073874-e3ba-4fb7-8004-ff20915e6954,Oven-Baked Parmesan Zucchini,"Frozen zucchini slices coated in parmesan cheese, perfect for baking or frying.",Food - Frozen Vegetables,4.99
31bde9d5-5938-4f8f-b625-5717bc1c3149,Granola Clusters,"Crunchy granola clusters, perfect for snacking or topping yogurt.",Food - Cereal,4.99
db00ce3a-2d56-4218-96f9-4f945fbd90e5,Organic Quinoa Chips,"Light and crispy chips made from quinoa, ideal for dipping.",Food - Snacks,3.99
bb99b765-d248-45ac-8cda-4d5b4b3793ab,Cocoa Powder,Rich cocoa powder for baking and chocolate recipes.,Food - Baking,3.99
f17def60-92c7-434c-85e9-d567e552af56,Inflatable Paddle Board,Lightweight and portable paddle board for water sports.,Outdoor,349.99
43da2148-371a-4e97-bdc5-1d3b62fc9c0d,Set of Silicone Baking Molds,Flexible molds perfect for baking cakes and pastries.,Kitchen,15.99
fdea4131-b81f-4c44-b4ab-985561dd7392,Pasta Primavera,Frozen vegetable primavera for quick meals.,Food - Frozen Foods,4.99
