id,product_name,description,category,price
876029f6-64a6-420e-a1a0-7bf7f97dc55b,Wireless Gaming Headset,Comfortable headset with surround sound for immersive gaming.,Gaming,89.99
219ecc6e-de57-4fab-bb98-e553ed0ceb04,Sun Protection Clothing,UV-blocking clothing for outdoor activities.,Clothing,44.99
c1a02d53-8b4f-4e17-888d-b28d1d75ffab,Terry Cloth Robe,"Soft and comfortable robe, perfect for lounging at home.",Clothing - Loungewear,59.99
f502cf47-8a0c-4741-9645-f65364df5cd8,Automatic Pet Feeder,Programmable pet feeder for scheduled meals.,Pets,69.99
d6823436-97e4-4edd-bb11-28931ee64578,Mango Salsa,Fresh mango salsa with a hint of lime for a zesty topping.,Food - Condiments,3.49
67c03773-52b7-4212-8f13-1431719c2276,Apple Cinnamon Instant Oatmeal,"Quick oatmeal packets infused with apple and cinnamon, perfect for breakfast.",Food - Cereal,3.49
89d77115-78b6-4f08-bf5b-1490018e3db8,Garlic Herb Grilled Chicken,Marinated grilled chicken breasts seasoned with garlic and herbs.,Food - Frozen Foods,8.99
3198e43d-48e5-40f8-97f4-18d9ca020787,Sweet Potatoes (organic),"Fresh organic sweet potatoes, great for roasting or mashing.",Food - Vegetables,1.99
662ce23e-b88e-4e31-bf27-981fa79fdc13,Slim Wallet,RFID-blocking slim wallet for cards and cash.,Accessories,24.99
ac28a37d-7ba8-4d48-9e19-1f881961a335,Maple Almond Yogurt,Creamy yogurt made with maple and almond flavors.,Food - Dairy,1.89
a6eed27b-ca91-4dd8-b2fa-ecd43dcdb870,Artisan Bread Loaf,"Fresh artisan bread, perfect for sandwiches",Food - Bakery,3.99
92c23450-a19a-4eb6-9cba-8d1e231472d6,Pasta Primavera,Frozen vegetable primavera for quick meals.,Food - Frozen Foods,4.99
16c7981e-e408-47d7-b34c-c25b7dfd270d,LED Desk Lamp with USB Charging,Stylish desk lamp featuring a USB charging port.,Office,39.99
9fcb6fb7-c1ed-4b8c-87bb-e61647757c68,Spinach Pizza Rolls,"Frozen pizza rolls stuffed with spinach and cheese, perfect for snacking.",Food - Frozen Foods,4.99
4aea1f7a-e809-4075-af92-da405b2754a4,Ceramic Cookware Set,Durable and non-stick ceramic cookware for healthy cooking.,Kitchen,179.99
f23ba046-7975-4028-93ba-3a282bd8b459,Avocado Oil,"A healthy oil extracted from avocados, ideal for frying and salads.",Food - Oils,8.49
7d33c339-43ea-4cf6-892b-214b6f3d9029,Instant Camera,Retro instant camera for capturing and printing photos instantly.,Photography,89.99
b97c6ca7-6bab-47b6-aab8-9ada7a9c1c18,Electric Rice Cooker with Steamer,Cook rice and steam vegetables simultaneously for healthy meals.,Kitchen,49.99
62ec968d-5557-4c34-97d6-85d3a5165278,Chili Lime Shrimp,"Frozen shrimp seasoned with chili and lime, perfect for quick dinners.",Food - Seafood,8.99
1022be9b-c7de-41e6-9cb8-2a66524c4247,Spicy Thai Noodles,Instant noodles with a spicy Thai sauce for quick meals.,Food - Frozen Meals,1.99
7d34d44e-03a6-410a-9bd7-cd67a2f63b29,Mango Chilli Sauce,A sweet and spicy sauce for dipping or glazing.,Food - Condiments,3.99
24253a1c-c013-4840-ac09-80d72302390e,Stuffed Peppers with Quinoa,Bell peppers filled with quinoa and vegetables.,Food - Prepared Meals,7.99
35ea5d51-1831-4c59-b697-29982bf38788,Tomato Paste,"Concentrated tomato paste, great for sauces.",Food - Canned Goods,1.29
3043b0f2-55af-4772-a25b-f3906713eb9f,LED Table Lamp,Modern LED table lamp with touch control.,Home,29.99
847bee51-d347-4305-8eeb-012aadf7d489,Trainers with Mesh Inserts,Comfortable trainers with mesh inserts for breathability.,Clothing - Footwear,69.99
01a2216d-dc6d-4151-bd20-475e0be21bc6,Chocolate Peanut Butter Cups,Delicious dark chocolate cups filled with creamy peanut butter.,Food - Snacks,2.29
0d0b8bcd-6254-47ef-84e3-4ff863337ffd,Coconut Milk Yogurt,Creamy yogurt made with coconut milk,Food - Dairy Alternatives,2.99
a0b1be35-bf16-47ca-ac2d-3db03cf87b24,Digital Food Thermometer,Instant-read thermometer for accurate cooking temperatures.,Kitchen,19.99
cf7cc7a7-71ea-4149-b223-1f069522083d,Electrolyte Water Bottle,Water bottle that tracks hydration levels and adds electrolytes.,Fitness,34.99
1f90128e-c815-406d-ab0b-279d4ff2e3ba,Wireless Security Camera,1080p wireless security camera with night vision.,Home,109.99
5de0b2df-7791-44f4-9944-9ead3280797c,Oven Thermometer,High-precision oven thermometer for accurate cooking.,Kitchen,11.99
0f84a586-8838-4910-9fcb-aa67e0a09d25,Mini Fondue Set,Complete fondue set for chocolate and cheese parties.,Kitchen,34.99
3e929141-e0d0-4aa8-b487-36622a881fd5,Scent Diffuser,Ultrasonic essential oil diffuser with LED lights.,Home,34.99
e47a8baf-04d9-4c6d-9f94-7d6ee7897df7,Ginger Turmeric Tea,Herbal tea blend with ginger and turmeric for a soothing drink.,Food - Beverages,3.49
abd7a6c1-89a7-486a-b3af-e5d0e7a99d38,Bike Helmet,Lightweight bike helmet with adjustable fit.,Bicycles,34.99
ee799380-a36c-42ae-94ee-9161af333504,Honey Mustard Sauce,Creamy honey mustard sauce for dipping or dressing.,Food - Condiments,3.29
fea9663a-aa67-4b30-9ff4-fa2957ac4053,Honey Garlic Chicken,Tender chicken coated in a sweet and savory honey garlic sauce.,Food - Meat,8.49
8be616cd-117c-4b90-8b66-56ac2b86fa3f,Fleece Lined Leggings,Comfortable and warm leggings perfect for colder weather.,Clothing,29.99
a324ec1b-ee00-44e6-9b1e-32fd50906197,Spicy Avocado Salsa,"A zesty salsa made from ripe avocados, tomatoes, onions, and jalapeños, great for dipping or topping.",Food - Condiments,4.49
fc297ccb-70de-4ce5-998a-e41cd140124a,Maple Cinnamon Granola Bars,Chewy granola bars with maple and cinnamon flavor.,Food - Snacks,3.49
5034f704-8984-460b-87ef-a76357960f4e,Telescope,Beginner telescope for stargazing and exploring.,Outdoor,159.99
03cf422c-d3be-4a78-8581-61f39f716b20,Artisan Cornbread Mix,"Mix for homemade cornbread, just add water and bake for a delicious side.",Food - Baking,2.49
51737ec5-b956-406d-ac80-ff598bdd81c4,Wireless Earbud Silicone Covers,Soft silicone earbud covers for comfort and fit.,Accessories,9.99
89babea6-103c-4de0-a7fe-039466c8587d,Kitchen Scale,Digital scale for precise cooking measurements.,Kitchen,19.99
d1640653-5b08-4ba5-aca1-7ccdf70faeae,Outdoor Portable Fire Pit,Compact fire pit for campfires and gatherings.,Outdoor,149.99
72c03a1f-318c-4826-937b-566cb6dec2c7,Chickpea Salad Deluxe,"Chickpeas mixed with fresh vegetables and herbs, a nutritious snack or salad.",Food - Produce,4.29
b4cbaddb-b352-4951-90c0-be16bac4462f,Rainbow Veggie Chips,"Colorful veggie chips made from beets, carrots, and sweet potatoes.",Food - Snacks,3.29
03776648-2928-4204-ba9f-7c85a8420f42,Garlic Breadsticks,"Ready-to-bake garlic breadsticks, perfect with pasta dishes.",Food - Sides,3.49
31f81260-d048-4ba2-8254-aa6b8a1ca385,Compressed Towel Tablets,"Compact towels that expand when wet, ideal for travel.",Travel,12.99
a4c0e99c-9bd8-47e6-a20f-5099b81924a7,Roasted Red Pepper Dip,"A blend of roasted red peppers and spices, perfect for dipping.",Food - Snacks,3.29
f3b6b35c-e8d5-442e-bcfa-ba52f2c5efd5,Vanilla Ice Cream,"Creamy and rich vanilla ice cream, a classic dessert.",Food - Frozen Foods,4.99
492d77b9-5e7b-4ed1-a09e-88dadd3918a3,Essential Oil Diffuser,Ultrasonic diffuser that helps create a calming atmosphere.,Health,34.99
a228385a-1f2b-4fda-8cc3-d90a83c92f32,Peanut Butter Cookies,Soft and chewy cookies made with creamy peanut butter.,Food - Bakery,3.49
fd204aa0-bac2-4952-9816-90fdebd8e3d7,Oven-Baked Potato Chips,Light and crispy baked potato chips in assorted flavors.,Food - Snacks,2.79
01866d6d-131c-45b6-b3d4-bcb83651346c,Organic Fruit Salad,"Fresh fruit salad, ready to eat and refreshing.",Food - Produce,4.49
333e0cb9-eecc-4898-b5e4-9b30d858375c,Desk Organizer Set,Stylish desk set to keep your workspace tidy and organized.,Office,29.99
f9226d7f-94bc-4d6e-be6a-226f023652f2,Potting Soil,Premium potting soil for indoor plants.,Garden,15.99
de1e9b48-d5c9-47e0-864e-e9dacbe4509a,Collapsible Water Bottle,Space-saving collapsible bottle for outdoor activities.,Fitness,12.99
1b9cb6d9-2dc4-4a9d-85c3-d80128fa1d50,Frozen Fruit Medley,"A mix of strawberries, blueberries, and raspberries, perfect for smoothies.",Food - Frozen Foods,5.99
c15ecef6-1c27-47a4-87d5-20f9a0e94143,Apple Juice,"Refreshing apple juice, 100% juice with no added sugar.",Food - Beverages,3.29
df58ca3e-1e78-4929-924a-6ba2d96bc9a6,High-Pressure Handheld Shower Head,Shower head designed for a strong spray and complete coverage.,Bathroom,39.99
dcd40ce2-c56b-47fe-834d-5f54c085d241,Apple Cinnamon Oatmeal,Warm oatmeal flavored with apple and cinnamon.,Food - Breakfast,2.89
e337cc2a-3144-455c-8035-efa221cae575,Cordless Electric Screwdriver,Rechargeable screwdriver with multiple bits for DIY projects.,Tools,39.99
6620cc43-beb1-4918-a1b3-6777e66a914d,Cranberry Almond Cookies,Delicious cookies with cranberries and almonds in every bite.,Food - Bakery,4.29
48f2a3e0-77d7-4e76-a3e4-d5463aac332d,Chilli Lime Corn on the Cob,Corn on the cob seasoned with chili and lime for a spicy kick.,Food - Vegetable,1.99
11ca66c4-6efd-4d15-b7c2-568ba7ddb8c6,Chewy Granola Bars,Oats and honey bars with a chewy texture and nutty flavor.,Food - Snacks,3.49
179f2fd2-cd81-4d05-9252-cc91eeb4edf7,Eco-Friendly Disposable Plates,Compostable plates suitable for various occasions.,Kitchen,22.99
51d25e4d-3ad2-457d-aad3-abb5faf91c41,Mini Air Purifier,Battery-operated air purifier for small spaces.,Health,49.99
02224086-1355-4070-a166-1c71ca55ec3f,Motorcycle Phone Mount,Universal mount for smartphones on motorcycles.,Automotive,14.99
32b7b764-a842-4320-bcc6-ecbcb3eacd79,Whole Wheat Bread,"Freshly baked whole wheat bread, rich in fiber.",Food - Bakery,2.49
99e44d60-9dc2-41d2-8a92-5adf06997fd6,Backpack,Durable and spacious backpack for travel and school.,Accessories,49.99
1f8e2f17-e405-4f26-8c70-8f1c73e760c0,Repair Tool Set for Home Improvement,Small toolkit with essentials for home repairs.,Tools,29.99
64f86c11-7f1a-43b5-b129-0d616de14c05,Toilet Paper (12 rolls),Soft and strong toilet paper for everyday use.,Food - Household,8.99
01f3dfdd-bd12-4623-af95-723e4642fe61,Kids' Outdoor Explorer Kit,Fun kit for aspiring explorers with binoculars and a compass.,Toys,24.99
20fdb72a-d937-423d-a1f5-635776573b41,Pet Travel Bed,Portable bed for pets while traveling.,Pets,26.99
50acb28a-c5eb-48f3-b477-ced830178657,Scented Soy Candles,Hand-poured candles made of natural soy wax.,Home,19.99
cbeae527-7f23-4aed-a043-f96fe687ff00,Indian Curry Sauce,Authentic Indian curry sauce for quick meals.,Food - Condiments,3.69
d18c53f5-4b33-4f90-a260-ea0a25c08ec4,Dog Collar,Adjustable dog collar with personalized tags.,Pets,15.99
547c7dbe-9827-470e-8243-a9f2a32affac,Eco-Friendly Disposable Plates,Compostable plates suitable for various occasions.,Kitchen,22.99
ef5b0f05-b970-4b1e-b7a3-83024015100d,Classic Minestrone Soup,Hearty minestrone soup loaded with vegetables and pasta.,Food - Soups,2.99
c8f4ce99-98a4-4f2c-8269-5e8ebbc85d3e,Peach Fruit Cups,"Juicy peach slices in light syrup, in convenient cups.",Food - Snacks,1.99
b93764bc-67a0-44ed-851d-0fee9ac0c298,Rechargeable Laptop Battery Pack,Portable battery pack to charge laptops while on the move.,Electronics,49.99
55b83e97-c126-41bd-bfa1-f3dff02d0edb,Lemon Herb Chicken,Marinated chicken grilled with lemon and herbs.,Food - Meat,7.49
7f0bccb1-d635-463a-aabc-45cb354e1a91,Zesty Garlic Marinade,"A tangy marinade for meats and veggies, packed with garlic flavor.",Food - Condiments,4.49
9dae0312-4920-413a-b5a2-d7706364ff93,Samoas Cookie Mix,Baking mix to create your favorite Samoa-style cookies at home.,Food - Baking,5.59
1cbdd11e-f23f-42d5-a012-0014a1a17149,Chipotle Sauce,Spicy sauce made with chipotle peppers,Food - Condiments,3.29
218f4b93-fa67-49fd-bef3-d84861236708,Ultra-Thin Laptop Sleeve,Sleek and protective sleeve for laptops and tablets.,Accessories,19.99
23807f00-77ef-48e5-8821-a8f66ddac51f,Tattoo Kit,Complete tattoo kit for beginners and professionals.,Art Supplies,99.99
bf2ccb72-9533-4d3f-8ac1-acba0dc43690,Ethically-Sourced Coffee Beans,Freshly roasted coffee beans with rich flavor.,Food - Beverages,9.99
d617312b-f21c-4429-ac7f-41fb9e5d24ed,Decorative Throw Pillows,Set of stylish throw pillows for home decor.,Home,29.99
7068dd5a-707a-4d39-b3e2-37187f5b4832,Kettle BBQ Grill,Charcoal kettle grill perfect for backyard barbecues.,Outdoor,99.99
37fb12b0-74dd-47d9-a1c1-da64499561d9,Memory Foam Pillow,Ergonomic memory foam pillow for better sleep.,Home,39.99
99b9a650-d5c6-4922-badf-3261e765d9c5,Silicone Stretch Lids,Reusable silicone lids for covering food in bowls and storage containers.,Kitchen,14.99
080fe66d-fa8e-4163-b218-ed981c9de9a8,Vegetarian Chili,"Hearty chili made with beans and vegetables, a savory meal option.",Food - Canned Goods,3.99
aff2fad4-aaa4-4aa3-a524-dca7441fe430,Pet Tracking Collar,GPS pet collar that helps locate your pet via smartphone app.,Pets,59.99
21aed52c-75c3-4857-a748-d702fba15492,Handheld Shower Head,Adjustable shower head for a luxurious shower experience.,Bathroom,34.99
9c701eb1-7ca5-4915-8024-643d2cf9612f,Sun Protection Clothing,UV-blocking clothing for outdoor activities.,Clothing,44.99
78d7807d-25eb-4241-94a5-3ac6c2935d19,Outdoor Inflatable Pool,Large inflatable pool for summer fun in your backyard.,Outdoor,149.99
d3aa8936-c3f8-4f36-8fa9-f2414b97bd54,Stylish Wireless Earbuds,True wireless earbuds with excellent sound quality.,Audio,59.99
0eec6b78-9fb7-4b7a-a970-17bbf0df2989,Potting Soil,Premium potting soil for indoor plants.,Garden,15.99
828904f0-99c9-4986-9eba-7b875333efdd,Strawberry Banana Smoothie Pack,Frozen smoothie pack with strawberries and bananas.,Food - Frozen,4.99
58e5bf21-2ebe-4d01-94f9-d97fdaeef5e1,Cotton Tote Bag Set,Reusable tote bags for shopping and eco-friendly living.,Accessories,29.99
70702f28-469b-407b-8f07-061b22f264f9,Peach Halves (canned),"Sweet peach halves packed in juice, great for desserts.",Food - Canned Goods,2.49
cf364eec-09a0-4ff4-8c70-180d81663638,Portable Speakers,Bluetooth speakers with excellent sound quality.,Audio,69.99
c3a4f203-95b4-43b7-a4c0-d1a53cbca108,Electric Fondue Pot,Set for making fondue at home.,Kitchen,39.99
fdfb94c9-e087-4ade-b99c-d857a280ecef,Savory Oatmeal Cups,"Savory oatmeal ready to eat, great for breakfast or a snack.",Food - Breakfast,1.99
706add7e-6ad5-49d7-8231-21fee7511754,Avocados,"Fresh, creamy avocados ideal for salads and guacamole.",Food - Produce,1.5
b0bfb647-c478-4995-bbeb-e40118a02602,Pita Bread,"Soft pita bread, perfect for sandwiches or dips.",Food - Bakery,2.99
2e61de82-9c22-43ea-82a3-629f5a0ea6cf,Creamy Spinach Dip,"Deliciously creamy spinach dip, perfect for parties.",Food - Prepared Foods,5.99
e7dfd5ef-56a4-41bc-a0f4-13de362fd494,Electric Butter Churn,Automatic churner for making butter at home.,Kitchen,49.99
36da92da-ff9e-4930-bf12-d2805eac013b,Vegan Alfredo Sauce,"Creamy, dairy-free Alfredo sauce",Food - Sauces,4.99
