id,product_name,description,category,price
2262f783-2e32-4f55-b3b3-92c6dba771d6,Induction Cooktop,Portable induction cooktop for quick heating.,Kitchen,89.99
c7d70137-fcf4-48b5-b1d8-9234051d7338,Pet Water Bottle,Portable water bottle for pets when traveling.,Pets,18.99
6196973b-e8cb-4200-92d3-6ea99371765f,Silicone Baking Mats,Reusable silicone mats for non-stick baking.,Kitchen,19.99
d3460e84-787d-414a-b666-d6a8c0485cf3,DIY Lip Balm Kit,Craft your own lip balms with this complete kit.,Crafts,22.99
dae5e402-212e-41f9-b5cb-02b81a9cb42a,Overnight Duffle Bag,Spacious duffle bag for weekend getaways.,Travel,34.99
b995d961-eae5-4a84-8a7c-b7b77dc56cb6,Pet Leash,Durable pet leash with comfortable handle.,Pets,15.99
34e2e95f-25b1-43e0-a2eb-6fcf53b088f3,Apple Juice,"Refreshing apple juice, 100% juice with no added sugar.",Food - Beverages,3.29
cd4c5b1f-3d1e-4d8d-938c-94232d38f3f9,Stylish Wireless Earbuds,True wireless earbuds with excellent sound quality.,Audio,59.99
89d2bf47-c1e9-44b7-a8be-3fcdf9622940,Electric Ice Cream Maker,Make delicious ice cream at home with this user-friendly machine.,Kitchen,59.99
976a035f-0bd0-4648-9491-2e69af3323f4,Veggie Chips Variety Pack,A colorful variety of crunchy veggie chips for snacking.,Food - Snacks,3.79
e4620907-ef9d-415f-9141-b3e7ccc154d8,Artisan Flatbreads,"Thin and crispy flatbreads, perfect for dips.",Food - Bakery,2.99
386e65e6-08e9-45ac-9902-4fbd44d550ae,Caramel Sauce,Rich sauce for desserts and ice cream.,Food - Condiments,3.49
bee5d929-73c3-4e4d-b697-3f30dad19934,Cajun Seasoning,Spicy seasoning mix for all your favorite dishes.,Food - Spices,1.99
843fd92a-2f56-42e0-be3b-673a2a07d4fe,Smartphone Tripod,Adjustable tripod for smartphones and cameras.,Photography,29.99
ca1ddca0-0f93-4aee-bfb5-b1064279b655,Hummus Trio Pack,"A variety pack of classic, roasted red pepper, and garlic hummus.",Food - Snacks,5.49
5824826d-7315-426b-9382-3ea8cbeb3b6f,Beef Taco Skillet,A convenient meal kit for making a delicious beef taco skillet at home.,Food - Meal Kits,8.49
b9a65b40-cb56-43e4-990a-1ab4971f677c,Flavored Popcorn Mix,Popcorn tossed with sweet or savory flavors for a tasty snack.,Food - Snacks,2.99
58596da5-e785-42b9-978c-e12444384ce4,Raspberry Vanilla Greek Yogurt,Creamy Greek yogurt infused with raspberry and vanilla flavors.,Food - Dairy,3.49
f66b5cc5-251f-4b1e-b0cd-5a7752f27b05,Window Bird Feeder with Suction Cups,Clear feeder that attaches to windows for bird watching.,Outdoor,28.99
442d5591-4f67-4e25-993d-4c6c8dc74912,Adjustable Window Blind,Customizable window cover for light control and privacy.,Home,49.99
2d1d52be-6ba8-4bea-8e20-de6846b39786,Organic Baby Spinach,"Fresh baby spinach leaves, great for salads and smoothies.",Food - Produce,2.99
25e8aa75-04bb-42d1-a678-75871b1079f5,Caramelized Onion Dip Mix,A mix to create a delicious onion dip for parties or snacking.,Food - Snacks,2.29
85dbec1f-0910-475b-b99e-f2da3e08b750,Cinnamon Raisin Bagels,Soft bagels flavored with cinnamon and raisins.,Food - Bakery,4.19
ef5a40e7-e99b-40a0-a75e-692ac9d20efd,Digital Thermostat,Programmable digital thermostat for home heating.,Home,59.99
043e8bb6-f06f-4d79-a7b4-8e5aecbc78dd,Turmeric Ginger Tea,A soothing tea blend with turmeric and ginger for wellness.,Food - Beverages,3.29
e1a21078-eadd-4c69-afeb-6e61228b9632,Printed Maxi Skirt,A colorful printed maxi skirt for a bohemian look.,Clothing - Skirts,39.99
40f5feed-c8d3-4b4a-a2e0-2975df33cc23,Fashionable Fanny Pack,"A trendy fanny pack, perfect for hands-free outings.",Clothing - Accessories,24.99
fa4b9b36-7974-4b6c-8289-df857a3dccfb,Camping Tarp,Durable tarp for outdoor camping and protection.,Outdoor,32.99
abfc3fa5-a9bb-4750-a8d3-e66b8e1d727c,Car Trash Can,Compact trash can for keeping your car clean.,Automotive,12.99
911d7329-6cd2-4af9-8cc0-c1d9675fe8b3,Chocolate Dipped Fruit,"Fruits dipped in rich chocolate, perfect for desserts.",Food - Snacks,5.99
41a636b0-8026-4190-889c-13a8764cfe28,Voice-Controlled Speaker,Smart speaker with Alexa and music streaming features.,Audio,99.99
0509e700-8359-439a-8e27-94cd29922aa7,Comfortable Jogger Pants,"Relaxed fit joggers made from soft fleece, ideal for lounging or workouts.",Clothing - Bottoms,29.99
cd21a12a-a4a9-40c9-835d-789c7ffe05a5,Dark Chocolate Covered Raisins,Satisfy your sweet tooth with these dark chocolate-covered raisins.,Food - Snacks,3.99
a8e32a8b-6d7b-4f73-8034-8bd43882c314,Puzzle,Challenging 1000-piece jigsaw puzzle for all ages.,Toys,27.99
045d9c78-a7ab-42ff-8c7f-742a68532b10,Ceramic Planter Set,Set of decorative ceramic planters for indoor plants.,Home,39.99
eff2e340-772a-4596-bc0a-d64e66763227,Black Olives,"Sliced black olives, perfect for salads and pizzas.",Food - Canned Goods,1.99
0da10ec5-de2a-4d8e-bd62-f9d2b0b47e74,Chocolate Hazelnut Spread,"A creamy spread made with chocolate and hazelnuts, perfect for toast.",Food - Spreads,5.99
f09238d7-1265-4a15-a06a-33f14add556c,Multicolored LED Strip Lights,Flexible LED lights for creative home lighting designs.,Home,29.99
1d651ea9-6ae9-4fc5-ab2b-1d405595460c,Pressure Washer Accessories Kit,Essential attachments for pressure washing.,Home Improvement,39.99
84f17276-3157-45ed-98a4-554ec69418b6,Almond Butter Crunch Bar,Nutritious snack bar made with almond butter and protein.,Food - Snacks,1.99
b4b17d18-e158-4d68-a74d-f675f72626f6,Caramel Apple Taffy,"Sweet and chewy taffy flavored like caramel apples, great for fall.",Food - Confectionery,1.99
fe14e791-7c49-4197-9883-747f7c9826f5,Vegan Protein Powder,Plant-based protein powder for post-workout recovery.,Health,34.99
4d7c6b62-35cf-4d58-8d4a-e9c30d73884d,Puzzle Mat,Foldable mat for jigsaw puzzle assembly.,Toys,22.99
1a38f3fa-2c74-4476-8c9d-fbe7cef069ce,Luxury Rolling Makeup Case,Stylish and spacious case for makeup and beauty products.,Beauty,99.99
86a2b6c5-e0a4-4cf3-a58a-8820787e6960,Dual Function Electric Skillet,"Skillet that can fry, grill, and sauté with ease.",Kitchen,59.99
9dbd6e2b-b575-456d-8683-5f8bf73f181a,Cinnamon Roll Dough,Ready-to-bake cinnamon roll dough for easy breakfasts.,Food - Bakery,4.49
7b49ae4d-ad0d-4de3-a0c7-19e4be683f9f,Almond Joy Bars,Chocolate-covered candy bars with coconut and almonds.,Food - Confectionery,1.29
214744cb-c3d1-4569-bd59-61d76ae76219,Scent Diffuser,Ultrasonic essential oil diffuser with LED lights.,Home,34.99
d1903219-8851-46ef-9f0f-73c0905811dc,Rice Pilaf Mix,Quick and easy rice pilaf mix for side dishes.,Food - Grains,2.59
ab0bff5c-a5ac-41e7-9731-f00345ec47ba,Coconut Rice,Fluffy rice cooked with coconut milk for a tropical twist.,Food - Frozen,2.29
bc02993e-80b9-41ae-82c0-b3b45ecb30a8,Personal Blender with Travel Cup,Blender for smoothies with a portable cup.,Kitchen,39.99
ff1702fc-6f4e-47ce-9c45-c8bf8481bbf7,French Bread,"Freshly baked French baguette, perfect for dipping.",Food - Bakery,2.49
ac350a46-8b25-4ff5-aac9-983b7a8876d7,Essential Oil Diffuser,Ultrasonic diffuser that helps create a calming atmosphere.,Health,34.99
0998953a-3622-48b2-af6c-dfaec3a777e7,Stick Vacuums Cleaner,Cordless vacuum cleaner for quick clean-ups.,Home Appliances,129.99
ac8e5d55-0734-4c71-98cd-961165102bf3,Honey Garlic Sauce,A delicious sauce perfect for stir-frying or glazing meats.,Food - Sauces,2.59
cc00358f-a9c5-4388-b60f-7811c4b481b4,Graphic Sweatshirt,A comfortable sweatshirt featuring a bold graphic print.,Clothing - Tops,34.99
d034e9c1-689d-45b9-ab3b-a0e11fd281ca,Compact Dishwasher,Countertop dishwasher for small kitchens.,Home Appliances,299.99
c770a76c-1478-4a4e-a976-dc7460fd7d26,Flavored Instant Oatmeal,Quick oatmeal with various flavors,Food - Breakfast,2.99
f0be8b7a-d1f3-45f0-a317-e2557ebbc786,Mechanical Pencil Set,"Precision pencils for drawing, sketching, and writing.",Office,19.99
e673355e-2e7c-425b-bd73-77ff2ec5556f,Camping Chair,Portable folding camping chair with cup holder.,Outdoor,29.99
17764995-f374-47a9-b35a-1bb566e63949,Cucumber,"Fresh and crunchy cucumbers, great for salads.",Food - Produce,0.99
db58608c-6171-4999-a1f6-342424b11ca1,Vegan Taco Seasoning,Spice blend for creating flavorful vegan taco filling.,Food - Spices,2.49
80460138-c2eb-40e7-8304-9f85fb1c5a2c,Spicy Salsa Verde,"Green salsa with a spicy kick, great for dipping.",Food - Condiments,3.49
256c07de-ed02-43a6-baac-c85e219ce056,Vegetable Fried Rice,Quick and easy fried rice mixed with vegetables and soy sauce.,Food - Frozen Foods,4.99
9f7c5805-0bc1-42df-b626-231fcf923461,Smart Water Bottle,Water bottle that tracks your hydration levels.,Fitness,39.99
8c5d3a66-7fe1-4616-9594-90d3ebb29c67,Spicy Snack Mix,A crunchy blend of nuts and pretzels with a spicy kick.,Food - Snacks,4.99
b96ad8d8-ca20-4679-b8db-3b39d53c747a,Foldable Electric Scooter,Compact electric scooter for commuting and short trips.,Outdoor,349.99
e9171bd8-2d8c-480b-87b4-f6753b4f1452,Organic Brown Rice Cakes,Light and crunchy rice cakes made from organic brown rice.,Food - Snacks,3.99
3f6d3355-013a-4897-ac3f-d322048c5f6c,Baby Monitor,Video baby monitor with night vision.,Baby,79.99
9c5f8c0a-f4d9-485c-b4b2-1fbe7dd3db73,Adjustable Pet Grooming Table,Professional grooming table with adjustable height.,Pets,109.99
ff05c3bb-b0da-450e-b006-1a5b65693c77,Teriyaki Chicken Bowl,Ready-to-eat chicken bowl with teriyaki sauce and rice.,Food - Prepared Meals,6.49
2bfd95c5-a128-4e46-961c-730b7df81a34,Chic Jumpsuit,An elegant jumpsuit that can be dressed up or down.,Clothing - Jumpsuits,89.99
659c9457-fd5f-4968-809c-dfa36864dfe5,Handheld Garment Steamer,Quick and easy way to remove wrinkles from clothes.,Home,34.99
52ddb44f-b83b-4516-b563-6036dc7ddb2f,Mayonnaise,"Creamy mayonnaise, perfect for salads and sandwiches.",Food - Condiments,3.29
931283a5-749d-4558-8e06-e7ffe299f814,Peanut Butter Protein Balls,No-bake energy bites made with peanut butter and oats.,Food - Snacks,5.29
a8e3655c-9ef4-489a-9d36-77c4a5500d41,Bamboo Cutting Board Set,Eco-friendly bamboo cutting boards in various sizes.,Kitchen,34.99
cfdce6b6-d7cc-4f39-93dc-2787c3de4695,Coconut Chia Pudding,Creamy chia pudding made with coconut milk and topped with mango.,Food - Dairy,3.49
34f1c392-6b7c-4f18-8230-72aad6c373ed,Fruit and Nut Energy Bites,Natural energy bites packed with fruits and nuts for a perfect snack.,Food - Snacks,2.99
ed9d75c3-516e-44de-9d86-eaf482e60406,Spinach Artichoke Dip,"A delicious creamy dip featuring spinach and artichokes, perfect for parties.",Food - Snacks,4.99
c260435d-04e1-4067-b194-afc257eb212f,Sushi Rice,Short-grain sushi rice for perfect rolls.,Food - Grains,3.99
c5db1d73-d303-4070-89f1-d608d1170326,Coconut Cream Pie,Delicious pie filled with coconut cream and topped with whipped cream.,Food - Bakery,9.49
85afe629-cea5-493e-8be4-b03b5ea6ebac,Roasted Red Pepper Dip,"A blend of roasted red peppers and spices, perfect for dipping.",Food - Snacks,3.29
612ef347-073e-456b-bab1-38c0cb9bf590,Kids' Gardening Tools Set,Fun and colorful gardening tools designed for children.,Toys,22.99
a8c59ede-c47b-4d44-be76-170a67849bc9,Apple Cinnamon Granola,A wholesome granola with bits of apple and a touch of cinnamon.,Food - Breakfast,4.49
8ff5c457-fa85-42b0-b70d-f831646f356c,Safety First Aid Kit,Comprehensive first aid kit for home or travel emergencies.,Health,29.99
a4aa6428-ff23-4aab-af1f-cfe922ec780d,Organic Brown Rice Cakes,Light and crunchy rice cakes made from organic brown rice.,Food - Snacks,3.99
94544746-4f06-436b-8aed-bb47e904d7d8,Vegetable Medley,Mixed fresh vegetables for stir-frying or roasting.,Food - Produce,2.99
a3b535f2-c91f-457a-99c8-e3e6990c363e,Classic Minestrone Soup,Hearty minestrone soup loaded with vegetables and pasta.,Food - Soups,2.99
d8968293-ad44-4e66-abc6-abb404e31999,LED Flashing Pet Collar,Safety collar with flashing lights for pets during night walks.,Pets,14.99
f67a342f-7efc-4795-9d05-3ba891adcc08,Leather Wallet,Genuine leather wallet with multiple compartments.,Accessories,49.99
9ab088a3-38f9-4913-a329-c968ebef54c5,Hibiscus Herbal Tea,"Floral and refreshing herbal tea, great hot or iced.",Food - Beverages,3.29
1cafb302-96d6-4ffa-8281-6094b115707c,Sweet and Spicy Barbecue Sauce,A flavorful barbecue sauce with a sweet and spicy kick.,Food - Condiments,3.99
34fbbae2-646b-4355-8d6c-c4731e29f923,Spicy Kimchi,"Traditional Korean fermented vegetables, packed with flavor.",Food - Condiments,4.79
b24ec402-7e14-4580-a01f-a75045f59464,Cocktail Shaker and Mixing Glass Set,Complete set for mixing cocktails at home.,Kitchen,39.99
564fce3e-e405-477a-b12e-941d37108c00,Sweet Potato Tots,"Crispy sweet potato bites, delicious as a side or snack.",Food - Frozen Foods,4.29
45641116-0036-4c26-9230-b64ad3c9f502,Apple Cinnamon Breakfast Muffins,Delicious muffins filled with apples and a hint of cinnamon for breakfast.,Food - Bakery,3.49
f178aa1d-18f3-4142-a671-a467e818efe3,Wireless Security Camera,1080p wireless security camera with night vision.,Home,109.99
5911dfee-20b0-4202-959d-af16df4ea41f,Weighted Jump Rope,Adjustable weighted jump rope for workouts.,Fitness,15.99
ef9a4b72-e231-4815-a98d-f6e1b2b331fc,Non-Stick Grill Pan,Heavy-duty grill pan for indoor grilling.,Kitchen,39.99
bc0b83d4-97b0-4f47-8a9d-eb7a472b6358,Ricotta Cheese,"Creamy ricotta cheese, great for cooking or making desserts.",Food - Dairy,4.99
36e5723b-6726-477b-bc4a-9f06300c3480,Portable Folding Picnic Table,Easy-to-set-up picnic table for outdoor dining.,Outdoor,69.99
d1a5d60b-d340-4ad6-a4eb-e60f17108b50,Apple Cinnamon Breakfast Muffins,Delicious muffins filled with apples and a hint of cinnamon for breakfast.,Food - Bakery,3.49
c772be42-8258-4ade-b26f-43176f33a21a,Cooking Utensil Set,Complete set of cooking utensils made from bamboo.,Kitchen,24.99
94feaf39-a7fe-4d68-8553-9d5d88c4af1c,Classic Pumps,Elegant classic pumps that add sophistication to any outfit.,Clothing - Footwear,64.99
54743718-2e71-47c1-8236-2e79b0440f55,Classic Black Dress,A versatile black dress that can be styled for any occasion.,Clothing - Dresses,79.99
d0fb0e27-7dce-4883-9ae7-41082cc0aa6d,Almond Joy Snack Bars,Chewy snack bars with coconut and almonds coated in chocolate.,Food - Snacks,2.99
d53440fe-8e29-48c4-8551-44fe61947425,Pet Safety Harness,Comfortable harness designed to keep pets safe in the car.,Pets,24.99
2637c465-6926-4054-9040-c25bf1958797,Smartphone Tripod,Adjustable tripod for smartphones and cameras.,Photography,29.99
6cc59af4-cd57-4246-8ae2-9cd9ffbb4041,Bamboo Utensil Holder,Stylish holder for organizing cooking utensils.,Kitchen,14.99
46378e8a-f9b4-4f0d-962e-e29b5eb08ba5,Foot Massager Machine,Electric foot massager for relaxation and relief.,Health,59.99
b389ea03-65f1-4e08-8593-057b2a4026ff,Handmade Soap Making Kit,Complete kit for crafting your own scented soaps.,Crafts,34.99
17dbd267-965f-4ce0-be83-ef3f28d12ca8,Fresh Cilantro,"Bright and fragrant cilantro, great for garnishes.",Food - Produce,1.49
44afad66-e258-46cf-b373-9a6784849957,Kid's Fruit Snacks,Assorted fruit-flavored gummy snacks that kids love.,Food - Snacks,2.49
6718b0af-f1d1-48aa-a308-3b03799bc183,Apple Sauce,"Unsweetened apple sauce, great for snacks or baking.",Food - Canned Goods,2.19
6ee7f3c9-86fa-494d-b392-750ebd7d321b,Thai Red Curry Paste,Spicy and flavorful curry paste for authentic Thai dishes.,Food - Condiments,3.99
76df695a-b652-40e7-8ef8-4f5efc2438cd,Fruit & Nut Trail Mix,"A blend of dried fruits and nuts, great for snacking.",Food - Snacks,4.99
f85ba3aa-a280-487f-b32c-b322fb0696be,Baking Soda,Essential ingredient for baking and cooking.,Food - Baking,0.99
43c6209c-4d4a-4246-bb59-9937057d6a3d,Lemon Garlic Marinade,"A zesty marinade made with lemon juice and garlic, ideal for chicken or fish.",Food - Condiments,4.29
53f0921c-defa-46aa-bd32-4e1ab8654a00,Adjustable Height Standing Desk Converter,Convert your desk to a standing desk easily.,Office,89.99
39450581-6681-4494-b101-c6c8173eff68,Mechanical Pencil Set,"Precision pencils for drawing, sketching, and writing.",Office,19.99
a32e9b7d-65aa-4934-8a3d-4a3c0346d981,Wireless Charger,Qi-certified wireless charger for fast charging.,Accessories,24.99
bd140d8d-c785-4022-b915-1a1e51a67fcc,Smartphone Tripod,Adjustable tripod for smartphones and cameras.,Photography,29.99
418cc689-69f1-4b8e-86c4-f93c645a923b,Vanilla Protein Powder,A high-quality protein powder perfect for smoothies and baking.,Food - Health/Protein,24.99
119d82df-8ca4-4e54-85da-f88c5a3a73a6,Kids' Dinosaur-Themed Lunchbox,Fun lunchbox for kids with a sturdy design.,Accessories,19.99
256d515d-233c-48e0-a6aa-a76d006770ff,Silicone Baking Mat Set,Non-stick and reusable mats for easy baking.,Kitchen,24.99
c0d68859-9cea-4549-9dbd-137bcc964f8b,Stuffed Bell Peppers,Bell peppers stuffed with rice and vegetables,Food - Frozen Meals,5.99
e1333b61-6cca-4691-b1d8-f3f3b76ede5b,Spicy Beef Taco Mix,Easy mix for making spicy beef tacos.,Food - Condiments,1.99
0b910b71-4b59-426c-bdac-63255eaf3f59,Solar String Lights,Eco-friendly string lights for outdoor decor.,Outdoor,29.99
a9ee4ece-9c4a-4bf3-ab27-a179058c92f4,Beef Tacos,"Pre-seasoned beef mix for delicious tacos, just heat and serve.",Food - Meat,5.49
1b8914de-ba12-4c2b-a8e8-7d91be70cff0,Peach Green Tea,"Refreshing green tea infused with peach, perfect for a hot day.",Food - Beverages,3.49
3027522e-7460-47ab-af7a-29e364875c14,Cranberry Almond Cookies,Delicious cookies with cranberries and almonds in every bite.,Food - Bakery,4.29
03fb9982-825e-4d31-8bb8-959028c80993,Dog Waste Bag Dispenser,Convenient dispenser for dog waste bags on walks.,Pets,6.99
d74efd55-4d40-4a19-a757-d3b043c4348c,Peach & Mango Salsa,"A zesty salsa made with peaches and mangos, great for chips.",Food - Snacks,4.49
6738b78f-a60e-4aa3-97c8-6465061b4c08,Teriyaki Beef Jerky,Savory and chewy beef jerky with teriyaki flavor.,Food - Snacks,5.49
e4bb21d1-7924-4a7d-933f-4d62a9776a42,Ethically-Sourced Coffee Beans,Freshly roasted coffee beans with rich flavor.,Food - Beverages,9.99
79e70e43-8376-4dc3-8333-27b500abe614,Frozen Chicken Nuggets,Crispy chicken nuggets for quick meals.,Food - Frozen Foods,4.49
699417dc-fa4b-4903-aa6c-444a04d29a08,Smoked Paprika Chicken Thighs,Marinated chicken thighs with smoked paprika for a smoky flavor.,Food - Meat,6.99
51311c53-7aac-4bfc-a1fc-63b36e2bb494,Lockable Bicycle Chain,Heavy-duty chain lock for securing bicycles.,Outdoor,19.99
e557f3a3-b068-49da-9e2e-72b052e62790,Maple Almond Granola,Crunchy granola with maple flavor and almond pieces for breakfast.,Food - Breakfast,5.49
f1157191-7ee9-455f-9db9-227102a9acf7,Home Office Chair,Ergonomic office chair with lumbar support and adjustable height.,Furniture,199.99
808562b9-77f3-47ee-9427-8288dd4c9421,Garlic Naan Bread,"Soft and delicious garlic-infused flatbread, perfect for dipping.",Food - Bakery,3.99
7c6ae533-3642-4f0f-a2cf-b37e6ef793a3,Teriyaki Stir-Fry Sauce,Savory teriyaki sauce for stir-frying veggies or meats.,Food - Condiments,3.49
f02a5d1b-11c4-4859-b588-4da9cdade897,Wireless Music Receiver,Stream music from your device to any speaker wirelessly.,Audio,19.99
f4c6ef8f-ba5e-4831-a198-6881692ac41f,Set of Silicone Cooking Utensils,Non-stick utensils for safe and easy cooking.,Kitchen,29.99
030e9cde-169e-46a8-9030-2d5133fd49b7,Hiking Boots,Comfortable hiking boots for outdoor adventures.,Footwear,79.99
aa2b48d1-c57e-48c6-bc4a-862020e7694a,Chili Lime Corn Chips,Crunchy corn chips flavored with chili and lime for a zesty kick.,Food - Snacks,2.79
7d05985d-9761-45cf-9444-b8399860accc,Travel Laundry Bag,Compact laundry bag for travel use.,Travel,9.99
870a8baf-8f7e-45e8-a814-85ea55f75bc3,Jasmine Rice,"Fragrant jasmine rice, perfect as a side dish.",Food - Grains,2.39
b0cce0c9-8d08-48b7-af43-4b649c63b161,Italian Herb Balsamic Marinade,"A rich marinade perfect for meats and vegetables, infused with Italian herbs and balsamic vinegar.",Food - Condiments,3.99
63352eb4-a891-47ae-bb62-049d81e6d2b3,Stylish Wide-Leg Trousers,Fashionable wide-leg trousers for a chic silhouette.,Clothing - Bottoms,59.99
b9560adb-9820-48b3-8101-92fb8ad672b8,Multi-Cooker,Versatile multi-cooker for pressure cooking and slow cooking.,Kitchen,89.99
332a6634-4ca5-4c49-aef6-d92d860e4e0a,Car Vacuum,Portable car vacuum cleaner with strong suction.,Automotive,49.99
90921fa4-204f-4665-80d2-fe0974e124ec,Bamboo Memory Foam Pillow,Ergonomically designed pillow with breathable bamboo cover.,Home,34.99
11a563b5-0044-44b9-8c10-87054ce84fb1,Fitness Tracker,"Track steps, heart rate, and sleep patterns.",Fitness,49.99
d5a626cc-c59d-4f62-ac10-1c8b09686076,Maple Cinnamon Granola Bars,Chewy granola bars with maple and cinnamon flavor.,Food - Snacks,3.49
ea56ab44-c5f5-4c89-a8a2-b7476bf109e7,Warm Knit Beanie,Stay warm with this stylish knit beanie in various colors.,Clothing - Accessories,19.99
